farm_id,theta_deg,L_geo,L_energy
4,295.0,0.3843553735639932,0.27441102810094187
4,300.0,0.35734822647778075,0.2523730973769054
4,305.0,0.3237301176388241,0.2254970071866741
4,310.0,0.2899254409426061,0.19834992798821394
4,315.0,0.2687258129821076,0.18218085295637254
4,320.0,0.2599329984330099,0.17598373448935
4,325.0,0.2567682066530368,0.17401066040303836
4,330.0,0.26256932015085743,0.17775558982590134
4,335.0,0.2675676282968611,0.18125800775392964
4,340.0,0.2740523053903866,0.18568841775696354
4,345.0,0.2950255195532129,0.20090679016305246
4,350.0,0.2869551605269772,0.19507260025003303
4,355.0,0.29049392814654174,0.19718755589547388
5,0.0,0.23464177458433244,0.08963960529022363
5,5.0,0.20643992334346828,0.07800497184618238
5,10.0,0.18469621610464992,0.06950712406084347
5,15.0,0.16245900712160755,0.06047188850193985
5,20.0,0.1526286791294741,0.056288667642103496
5,25.0,0.15440585170720666,0.05708168297203575
5,30.0,0.15914188857480105,0.05894911374252687
5,35.0,0.15785189857408932,0.05866869903104788
5,40.0,0.16413695837799103,0.06117315667683987
5,45.0,0.16145221940239185,0.060270453238355004
5,50.0,0.15433922125164778,0.057806238037901525
5,55.0,0.16337755096415107,0.06156793250888515
5,60.0,0.1733972947425656,0.06530332352962409
5,65.0,0.16395869293102316,0.06172127858268461
5,70.0,0.1519930483043882,0.056793718547653915
5,75.0,0.1533073251092465,0.057067753513960984
5,80.0,0.16696879863511038,0.062374472567197525
5,85.0,0.15974510765558647,0.05928427316236151
5,90.0,0.14432198118604467,0.053225328342343836
5,95.0,0.137515810857738,0.05030320291921664
5,100.0,0.12409797483138785,0.04524276528079807
5,105.0,0.11034349405651667,0.040054339547167306
5,110.0,0.09824479305888711,0.03570335751179621
5,115.0,0.16994000330633674,0.06312772940700206
5,120.0,0.39143617360498195,0.15695171118065832
5,125.0,0.3897447910748405,0.1560071000016251
5,130.0,0.14771962181568676,0.05443307248073037
5,135.0,0.10815044994840317,0.03932605781486631
5,140.0,0.1248735176549588,0.04532324403945054
5,145.0,0.1356014793536089,0.04919282616361176
5,150.0,0.14457253655312963,0.0526540924815021
5,155.0,0.15604910494239288,0.057063271340106136
5,160.0,0.16495704352291074,0.06070997675672407
5,165.0,0.18350476265120486,0.06850342710989765
5,170.0,0.20452687030428296,0.0774584976259427
5,175.0,0.240943982611159,0.0923167596607648
5,180.0,0.23378596977690091,0.08923300503888676
5,185.0,0.20678384128386018,0.07808701982558763
5,190.0,0.18474517261170476,0.06955403590003928
5,195.0,0.16323048487005554,0.06071510749849596
5,200.0,0.1534038999760272,0.056584142464294995
5,205.0,0.1546342484426022,0.05719383295368974
5,210.0,0.16010303108427282,0.059260368213952086
5,215.0,0.15868260303675352,0.058998324871565866
5,220.0,0.16525432334541867,0.0615388016731111
5,225.0,0.16023122605699947,0.059836309872652316
5,230.0,0.15350172205119472,0.057491276048885265
5,235.0,0.1648164930656555,0.062080817823706336
5,240.0,0.17294085117923808,0.0651315919348544
5,245.0,0.16784161741706516,0.06303020476829435
5,250.0,0.15453464245858117,0.05770577054624637
5,255.0,0.15033790778304412,0.0560420537899905
5,260.0,0.16707960794567533,0.06238138621946865
5,265.0,0.15712154466681805,0.05842946494668677
