farm_id,theta_deg,rose_probability,best_rotation_direction_contribution_kw
126,330.0,0.0010039244318700374,20.08484967887795
126,335.0,0.0017340512914118828,34.49490286289703
126,340.0,0.00136898786164096,24.231229139801044
126,345.0,0.0008213927169845761,10.529708607165013
126,350.0,0.0012777220041982295,7.3747511923035685
126,355.0,0.0012777220041982295,-3.7581078883064634
155,0.0,0.03249064524961212,57.3021641318144
155,5.0,0.02427671807976636,22.923201849379133
155,10.0,0.02062608378205713,15.137158403059694
155,15.0,0.01597152505247787,16.204585805294272
155,20.0,0.013142283471753217,25.318774776134482
155,25.0,0.012320890754768641,37.0855885273879
155,30.0,0.00949164917404399,33.52994270108682
155,35.0,0.006571141735876609,18.788402555367735
155,40.0,0.00538468558912111,12.624159233789761
155,45.0,0.00547595144656384,10.301615988000494
155,50.0,0.003833166012594688,6.654587520232775
155,55.0,0.00273797572328192,0.21106163830835917
155,60.0,0.003833166012594688,-8.208746306885633
155,65.0,0.0026467098658391895,-12.145891842476233
155,70.0,0.0024641781509537283,-14.248904332442471
155,75.0,0.002829241580724651,-20.219980987799584
155,80.0,0.0024641781509537283,-13.783450073413722
155,85.0,0.00273797572328192,-10.276508200264853
155,90.0,0.0024641781509537283,-5.725812922634316
155,95.0,0.0020991147211828053,-3.9472001798667824
155,100.0,0.0020991147211828053,-2.821113965754786
155,105.0,0.003103039153052843,-0.8914005717971134
155,110.0,0.003103039153052843,1.0392131091872754
155,115.0,0.003011773295610112,0.06429178549195914
155,120.0,0.0034681025828237656,-2.5023757350500704
155,125.0,0.003650634297709227,-4.8251339409345
155,130.0,0.003011773295610112,-3.917348320373907
155,135.0,0.004472027014693803,-3.8443647781645574
155,140.0,0.007483800310303915,0.27743248507755486
155,145.0,0.008670256457059414,9.332197792168683
155,150.0,0.01076937117824222,22.01041120437671
155,155.0,0.019895956922515286,48.98050391623914
155,160.0,0.02847494752213197,78.16395493740046
155,165.0,0.03504608925800858,107.75908100048771
155,170.0,0.03650634297709227,117.44752191767651
155,175.0,0.03860545769827507,101.40254177200791
155,180.0,0.04152596513644246,73.2373165167853
155,185.0,0.03824039426850415,36.10835178530011
155,190.0,0.03769279912384777,27.662152302936548
155,195.0,0.030300264670986583,30.742414213472525
