farm_id,theta_deg,state,upstream_turbine_index,downstream_turbine_index,upstream_alongwind_D,upstream_crosswind_D,downstream_alongwind_D,downstream_crosswind_D,pair_velocity_deficit_pct
2,140.0,bad,181,50,37.312462653685316,15.048745074981882,76.42910269705561,15.968140312920365,2.4210602751777484
2,140.0,bad,183,50,41.85276638700564,15.045140666325223,76.42910269705561,15.968140312920365,2.93936933659464
2,140.0,bad,233,50,44.13725128811649,15.0309713313244,76.42910269705561,15.968140312920365,3.2654986357574773
2,140.0,bad,48,51,70.79092656091294,23.34117527377059,73.38938515184725,22.367465933108317,2.8157388094027618
2,140.0,bad,63,51,61.29216977337489,22.211633590092035,73.38938515184725,22.367465933108317,11.96155949022637
2,140.0,bad,72,51,56.86403737184855,23.1367781684069,73.38938515184725,22.367465933108317,8.30119715352787
2,140.0,bad,73,51,52.61962891941046,21.48659747603016,73.38938515184725,22.367465933108317,6.169000290350475
2,140.0,bad,246,51,35.07062009879716,21.438491796176002,73.38938515184725,22.367465933108317,2.501677082977551
2,140.0,bad,247,51,32.78591764209324,21.421491639657457,73.38938515184725,22.367465933108317,2.2808795309995102
2,140.0,bad,256,51,41.85843522941153,21.473424268672026,73.38938515184725,22.367465933108317,3.3862512051632585
2,140.0,bad,266,51,37.3216985067124,21.43584888169611,73.38938515184725,22.367465933108317,2.7521372835848084
2,140.0,bad,272,51,39.6109994686204,21.43165437102718,73.38938515184725,22.367465933108317,3.0474979062741716
2,140.0,bad,556,51,45.47993411599155,23.9201742922304,73.38938515184725,22.367465933108317,3.60388334377129
2,140.0,bad,243,52,30.521545734117687,27.85694505683989,60.310685650436405,27.239987341754475,3.689213582777399
2,140.0,bad,244,52,37.32106597471941,27.853570630217785,60.310685650436405,27.239987341754475,5.36671193295378
2,140.0,bad,250,52,27.264888080888475,27.830697408371364,60.310685650436405,27.239987341754475,3.1521101392786766
2,140.0,bad,257,52,35.05453401568244,27.855773111258213,60.310685650436405,27.239987341754475,4.6988663355356755
2,140.0,bad,260,52,32.77362015684663,27.865686643798895,60.310685650436405,27.239987341754475,4.1451692307714945
2,140.0,bad,261,52,22.9348350828244,28.418168436893318,60.310685650436405,27.239987341754475,2.602249067456264
2,140.0,bad,265,52,39.62000373517741,27.848891497719062,60.310685650436405,27.239987341754475,6.2008300102479526
2,140.0,bad,270,52,25.036835902725997,28.2891159800716,60.310685650436405,27.239987341754475,2.8494959993736977
2,140.0,bad,315,52,16.90030795805074,28.040219964937627,60.310685650436405,27.239987341754475,2.047441980550528
2,140.0,bad,557,52,44.40546678836827,26.92689946258212,60.310685650436405,27.239987341754475,8.703388509285254
2,140.0,bad,68,53,62.731347231389535,18.653191665023957,65.89665148207331,19.62667234364657,3.3351772701365565
2,140.0,bad,69,53,58.55048745471619,18.970932000739143,65.89665148207331,19.62667234364657,13.677063988532762
2,140.0,bad,235,53,28.97537928777008,21.26804276390224,65.89665148207331,19.62667234364657,2.6529150554332075
2,140.0,bad,240,53,23.86034030771204,21.344514785263385,65.89665148207331,19.62667234364657,2.1569987717800068
2,140.0,bad,241,53,43.00770495099433,18.223552132107507,65.89665148207331,19.62667234364657,4.160061641000105
