farm_id,year,P11_kWh,P10_kWh,P01_kWh,P00_kWh,total_pct,S_pct,D_pct,I_pct,S_shapley,D_shapley,country,gain_pct
46,2021,3189760933.628675,3190644937.1856,3148038026.515285,3115351513.512092,2.3327585253210383,2.3604723125081923,1.0247323759780547,-1.0524461631652087,1.834249230925588,0.49850929439545033,China,-0.5793956858216136
82,2021,1917136790.601263,1923095888.44212,1713123708.483666,1788942282.100377,6.686768994750807,6.997602205509238,-3.9547816300021292,3.6439484192436984,8.819576415131086,-2.13280742038028,China,-0.1382704702088082
52,2021,2853294788.235805,2845801802.143712,2739710937.518164,2784565107.675966,2.4087830266684387,2.1461748263876013,-1.5720131807879203,1.8346213810687577,3.06348551692198,-0.6547024902535414,China,0.0
78,2021,1485795360.783205,1476745568.672053,1399441008.570513,1493024324.968476,-0.4865383468057426,-1.0956257319205762,-6.2985333558069945,6.907620740921828,2.358184638540338,-2.8447229853460803,China,0.3570511416584143
81,2021,2677600252.79809,2681310215.220453,2591236168.758456,2698804179.643868,-0.7919003900458967,-0.653344889892881,-4.017328978550971,3.8787734783979553,1.2860418493060966,-2.0779422393519935,China,0.7038038559769263
74,2021,1967590215.792874,1946790591.933062,2069758624.175991,2112385569.090852,-7.3590197865275595,-8.41613135848313,-2.1664544056336297,3.2235659775891996,-6.80434836968853,-0.5546714168390299,China,0.0696173542415573
72,2021,1959882392.575636,1965535681.994498,2027677117.658014,2051238384.284777,-4.661299680797831,-4.372849239063281,-1.202177575349261,0.9137271336147106,-3.9159856722559256,-0.7453140085419057,China,-0.3133628052273013
66,2021,1788180027.229152,1796500521.094584,1929469150.202455,2045427622.742352,-14.386000939279825,-13.920695783270176,-6.484720261615869,6.01941510560622,-10.910988230467066,-3.4750127088127587,China,4.69749759304806
63,2021,1921349465.636603,1939272621.52483,1849615856.01243,1842563939.466354,4.100530776900865,5.033372834464219,0.36702935474258136,-1.2998714123059345,4.383437128311251,-0.2829063514103859,China,1.684075362394368
57,2021,691569988.475753,703132161.543403,634216543.379367,659829108.178761,4.589684460852628,6.261557627751261,-3.7035390815389624,2.03166591464033,7.2773905850714256,-2.6877061242187974,Vietnam,16.201523259102018
35,2021,2712901635.715163,2729623870.949416,2829842261.605239,2873751945.792888,-5.9290874376034015,-5.312690771609107,-1.6185505441694341,1.0021538781751398,-4.811613832521537,-1.117473605081864,China,1.7069138183631674
45,2021,4783312705.808659,4771916170.632772,4823826358.012072,4793998164.527339,-0.2233903442211587,-0.461646462455843,0.6235886156577323,-0.385332497423048,-0.654312711167367,0.4309223669462083,China,0.0
50,2021,2898218629.647964,2889659810.28774,2593759858.476294,2709813899.411439,6.500707997291768,6.205394894523416,-4.004323198669161,4.299636301437513,8.355213045242174,-1.854505047950405,China,0.0
34,2021,5603580325.385551,5598381219.65312,5649730129.183228,5654504702.268529,-0.9087828482136313,-1.001564702502009,-0.0852057578914582,0.1779876121798358,-0.912570896412091,0.0037880481984596953,China,1.0029998259124029
37,2021,2532761297.785968,2534944843.023595,2667281123.869613,2794445579.814377,-10.33197570798173,-10.245763665830905,-5.020783287233796,4.934571245082971,-7.77847804328942,-2.55349766469231,China,0.7125946773911058
38,2021,3367916838.487209,3368572351.765729,3421971580.570381,3546259952.772592,-5.295353859315923,-5.275890395401697,-3.6903634549966617,3.6708999910824356,-3.4404403998604787,-1.854913459455444,China,1.0176453515646933
6,2021,3003251800.692682,3024225415.360312,2709880081.432945,2887070808.467568,3.8685065367585034,4.566870046031777,-5.89996240054714,5.201598891273866,7.16766949166871,-3.299162954910207,China,0.5081572080747763
32,2021,3305359410.756965,3211067702.018734,3437588298.970377,3203461608.671407,3.082805511374697,0.23011395742845625,7.083244549353017,-4.230552995406777,-1.8851625402749321,4.9679680516496285,China,-0.0855682795099433
28,2021,4375467963.776936,4425500737.035444,3988926972.638368,4233008004.676227,3.255879377476598,4.399363312742805,-5.578398334955844,4.434914399689637,6.616820512587624,-3.360941135111026,China,2.169952261344388
14,2021,3889399972.505058,3878905556.567404,3772260912.216054,4051322470.814401,-4.1631742544867,-4.432995204037817,-7.174925710163235,7.444746659714352,-0.7106218741806409,-3.452552380306059,China,0.4521612006367194
24,2021,3805687364.237753,3815003383.755373,3486336786.457565,3659714110.761452,3.8356606706062917,4.080452704895898,-4.555742700599196,4.310950666309589,6.235928038050693,-2.4002673674444015,China,0.516832262439175
19,2021,4704949674.376446,4729181443.454927,4142060365.582965,4350255663.205954,7.538741872249682,8.053769040562447,-4.4250270891703245,3.90999992085756,10.008769000991226,-2.4700271287415445,China,1.1070268496255535
4,2021,9624890911.61246,9599701772.609262,10447757909.982733,9846046925.908108,-2.297750866233956,-2.559459172691808,6.251613546587411,-5.989905240129559,-5.5544117927565875,3.256660926522631,China,2.7774461144182627
3,2021,13760398592.348003,13778512826.930416,12395090013.902468,12970434234.676771,5.740853743223123,5.8724940766106,-4.181159556629745,4.049519223242267,7.897253688231734,-2.1563999450086113,China,0.258492566649261
1,2021,18859564045.88828,18844192879.378338,16768865243.464235,17485926436.10713,7.2835066942102955,7.202003397142873,-3.8021090567001994,3.883612353767622,9.143809574026683,-1.8603028798163883,China,0.0
0,2021,29473342218.814827,29435540394.550877,26828321667.98913,27692277577.386127,6.042968008873203,5.914710331195173,-2.9313129911865845,3.0595706688646143,7.44449566562748,-1.4015276567542774,China,-0.0934611216451248
110,2022,62169613.180966,62179099.154116,58608017.821656,56544173.235113,9.048536186767354,9.063794401616445,3.319699899910063,-3.3349581147591536,7.396315344236868,1.652220842530486,China,0.2073558814363565
168,2022,57161807.641704,58122386.213225,58711363.982896,56827620.371336,0.5846338388434495,2.2650890433779227,3.2954584350577187,-4.975913639592192,-0.22286777641817324,0.8075016152616228,China,-0.6350117268198127
169,2022,74156763.38623,74518743.039804,81195606.183942,79872504.015328,-7.707645760277801,-7.219518127618466,1.7841962191943288,-2.272323851853664,-8.355680053545298,0.6480342932674967,China,1.605439902286197
165,2022,81491147.7499,82362489.34607,81520822.118822,79781513.633862,2.0979384426943386,3.1671853734704207,2.1343526664982138,-3.203599597274296,1.5653855748332728,0.5325528678610658,China,2.321467874104527
166,2022,116771859.985546,116785951.623308,113659658.468766,110196605.473494,5.630855338662828,5.642923004420447,2.965657133234554,-2.9777247989921727,4.154060604924361,1.4767947337384675,Japan,0.642489607676683
159,2022,134806188.80366,132678686.261841,126036410.744239,128303872.732031,4.82345516132006,3.245261637195117,-1.6820162396953977,3.2602097638203404,4.875366519105287,-0.051911357785227485,Vietnam,4.167710839114955
143,2022,177884395.826082,175143118.932343,176202426.123271,184146833.649244,-3.520509932352257,-5.06155398009388,-4.466050824233222,6.007094871974845,-2.0580065441064574,-1.4625033882457998,Vietnam,0.1487852214066304
147,2022,280527347.971665,280994811.23877,301275017.560527,295531589.941005,-5.348584399284838,-5.181947074801166,2.047368166080605,-2.2140054905642765,-6.288949820083305,0.9403654207984666,China,-1.115412784575021
62,2022,634050992.595245,633517023.411033,568142014.051613,593027446.888885,6.470070417908472,6.3858549225543255,-3.924831461175237,4.009046956529383,8.390378400819017,-1.9203079829105452,Taiwan,-0.530981934120458
133,2022,293835018.722396,286390848.5068,282094532.836007,291153334.182762,0.9126497417816429,-1.6208026179689097,-3.0829549813847867,5.616407341135339,1.18740105259876,-0.2747513108171171,Vietnam,-0.2894976131826017
141,2022,316677023.919749,302955700.321547,310228533.770298,297836158.639718,5.9495523378436195,1.6166444974316636,3.9132536289467064,0.4196542114652493,1.8264716031642882,4.123080734679331,Vietnam,3.857728859142169
139,2022,519345112.435179,516389261.204946,485721868.392178,493989574.766916,4.882213591916246,4.313063876349809,-1.5919484321266035,2.16109814769304,5.39361295019633,-0.5113993582800835,South Korea,0.0
119,2022,651154564.266932,643601769.507375,659702559.656568,554889154.076257,14.783803335395545,13.623895200825388,16.09654778329162,-14.936639648721462,6.155575376464657,8.62822795893089,China,-0.0209457839321887
135,2022,397888263.085914,395909651.162694,362806934.07017,349982308.927988,12.040052095626136,11.542773812553783,3.2231725165044223,-2.7258942334320695,10.179826695837749,1.8602253997883875,Japan,0.1781981499342446
126,2022,560223449.444642,551212493.414379,557314514.64556,540002236.453319,3.6094906436652354,2.001033154212475,3.0902451886658793,-1.4817876992131187,1.2601393046059155,2.3493513390593197,Vietnam,4.768568407941372
131,2022,624906316.270302,621738058.006813,672843883.394081,650834994.275736,-4.149210422481714,-4.656207740479471,3.521950178020784,-3.0149528600230266,-6.163684170490984,2.0144737480092703,China,-0.4892420535239517
39,2022,1034378025.6417,1028133118.290922,964874062.14932,939070094.882663,9.214032819375737,8.610297318816954,2.4946360640877803,-1.890900563528998,7.664847037052455,1.5491857823232813,Taiwan,0.9815275551130196
130,2022,378197320.100356,369640867.515133,356090544.792081,366348135.714256,3.133069367851621,0.8706385862288227,-2.7122325772834937,4.974663358906292,3.3579702656819688,-0.22490089783034772,Vietnam,1.2663623791717138
124,2022,1358103035.934182,1359024276.496665,1313341104.354577,1339978723.414635,1.3345314780980542,1.4023643698675208,-1.9613842510656774,1.8935513592962108,2.349140049515626,-1.0146085714175719,China,0.503117205862867
118,2022,968798142.580853,961739089.829381,1003634631.622114,996840908.986543,-2.8945933289038805,-3.6232335317707918,0.7012526487171604,0.027387554149750803,-3.6095397546959163,0.7149464257920358,China,0.0
120,2022,769273703.911636,778567724.208345,762669099.253736,756871921.845455,1.612141686778039,2.8202968920645874,0.7535910013306358,-1.9617462066171845,1.8394237887559952,-0.2272821019779564,China,-0.622512971103181
41,2022,1350436968.140622,1314244477.880018,1366015091.483532,1254176656.152323,7.128086260911308,4.4480285377851185,8.281647938385166,-5.601590215258977,1.6472334301556302,5.480852830755678,China,0.7476721057969027
115,2022,599213610.103006,589374415.96135,630726319.409632,616301014.362166,-2.851638208989059,-4.493656009613558,2.4073727305670145,-0.7653549299425157,-4.876333474584816,2.0246952655957564,Vietnam,1.2046186340632352
111,2022,1037061069.268577,1031627169.428285,963535662.096816,908530012.769603,12.393778949741591,11.869807893328838,5.303993270715249,-4.7800222143024955,9.479796786177591,2.913982163564001,China,3.3215349291586773
112,2022,643976646.352136,618537192.335183,630208023.123087,610175949.858016,5.24874569374326,1.2983766607888696,3.1106831868119014,0.8396858461424888,1.718219583860114,3.5305261098831457,Vietnam,0.6035096721334278
108,2022,976569267.905389,966314106.409457,1073545361.634032,1048379643.183713,-7.353331467449073,-8.403452726940266,2.5769517101737356,-1.5268304506825428,-9.166867952281537,1.8135364848324642,China,-0.0040964278995176
109,2022,1099727146.578165,1085565761.532416,1116971671.757706,1102237510.948014,-0.22827156514777713,-1.5159896222869989,1.3398015003574024,-0.0520834432181807,-1.542031343896089,1.3137597787483122,China,-0.0598672301864478
107,2022,620519034.161951,612540925.793883,597247662.962036,612873228.543732,1.2321629470311137,-0.053552386237092034,-2.518144443836331,3.8038597771045373,1.8483775023151765,-0.6162145552840625,Vietnam,2.700176377282544
47,2022,1392994389.122659,1380525010.483902,1321905134.763697,1233015384.331396,11.484540500699463,10.58939126419676,6.381199459696725,-5.486050223194021,7.8463661525997495,3.638174348099714,China,1.6574119323580334
103,2022,1429314970.354499,1416207092.992129,1380872182.794331,1265643232.610813,11.451061602124849,10.533987504795622,8.061830497370293,-7.144756400041066,6.961609304775089,4.48945229734976,China,2.848179178757698
97,2022,1176703666.965228,1170972513.554481,1070763137.504653,1008208977.653036,14.319211713408484,13.832160166647526,5.316050387855677,-4.8289988410947196,11.417660746100166,2.9015509673083173,China,2.9585557504559143
101,2022,2368202095.178797,2365526225.14889,2227782736.256197,2286146903.398019,3.464872864855009,3.351881239885404,-2.4644926740264297,2.5774842989960347,4.640623389383421,-1.1757505245284123,China,0.0251542824326424
98,2022,858137857.617922,856812613.543838,966065639.59359,931315613.735274,-8.527505862575957,-8.681938400695488,4.049468922718033,-3.8950363845985017,-10.629456592994739,2.101950730418782,China,0.0
44,2022,1385340709.59305,1371509999.878584,1377676096.51209,1369504323.575974,1.1431401609303768,0.1447785579909145,0.5898745976010822,0.4084870053383802,0.3490220606601046,0.7941181002702723,China,0.0
94,2022,1229976097.388822,1224227737.053087,1352319121.097707,1331050321.56259,-8.217576291794884,-8.684931742680359,1.7292042975688513,-1.261848846683377,-9.315856166022048,1.0982798742271629,China,0.0
92,2022,1743323874.537563,1765221102.546098,1780292718.30476,1768536951.410913,-1.4462646466100837,-0.1902026877073868,0.6743306315910658,-1.9303925904937627,-1.1553989829542681,-0.29086566365581557,China,5.571939149745577
88,2022,1257038033.740764,1236270073.22842,1387693782.044143,1341435766.554996,-6.714015849073128,-8.366150466714046,3.6799217086128864,-2.027787090971968,-9.380044012200031,2.666028163126902,China,1.256660440709093
89,2022,1706950467.375655,1708697603.539109,1711904030.891833,1683075645.257023,1.3986827722856012,1.501037011429997,1.6888823774208324,-1.791236616565228,0.6054187031473829,0.7932640691382183,China,0.9334748744156246
90,2022,1578360404.155945,1573037218.719065,1462604224.590616,1380165296.496196,12.557024817518608,12.219764365288324,5.223073759158674,-4.88581330692839,9.776857711824128,2.780167105694479,China,1.0594947475944936
91,2022,1430554147.679775,1381290229.284559,1315504045.719344,1195997218.544082,16.39622865839245,12.952533886326847,8.353883519130742,-4.91018874706514,10.497439512794276,5.898789145598172,China,5.48305144141934
86,2022,937315471.927563,920721298.142089,905308078.139322,930044785.224062,0.7756925945700035,-0.9947010757007422,-2.639101543247716,4.409495213518461,1.2100465310584885,-0.4343539364884852,Vietnam,2.3000157590999706
82,2022,1763721787.243473,1740333264.005224,1808506466.878549,1790993342.126804,-1.5462503826044962,-2.872339531551455,0.9929641329155608,0.333125016031398,-2.705777023535756,1.15952664093126,China,-0.4912508080254456
81,2022,2861031311.698395,2866411305.837367,2669278312.854475,2756200318.512204,3.6640980739200564,3.8521419487624655,-3.0381354199905495,2.8500915451481403,5.277187721336536,-1.6130896474164793,China,0.6523058883971902
78,2022,1513013201.330109,1502189171.625356,1498423848.085977,1525773158.23463,-0.8433473609684164,-1.5587429500642276,-1.8076055202036514,2.5230011092994626,-0.29724239541449626,-0.5461049655539201,China,0.6034464869075097
76,2022,1504737006.09972,1491998382.253902,1530252729.149892,1503801722.551442,0.06215594781591432,-0.7844121763266938,1.7578491451480431,-0.9112810210054351,-1.2400526868294113,1.3022086346453257,China,1.075946118094426
74,2022,2338102858.411475,2268960105.943365,2197707880.821835,2118805300.895564,9.379294701555754,6.422078674067287,3.374641095981465,-0.41742506849299854,6.2133661398207884,3.1659285617349657,China,0.4316523788385418
71,2022,2719844617.004659,2717098631.356322,2338485023.506326,2524896022.737628,7.167637189573217,7.066676067339643,-6.853737087252969,6.954698209486542,10.544025172082915,-3.376387982509698,Taiwan,1.5867472605619926
8,2022,2247013657.748819,2219508015.435557,2253782777.465322,2012112009.259794,10.453948407432565,9.229850715884993,10.755198010129009,-9.531100318581437,4.464300556594274,5.98964785083829,China,-0.299003005930006
72,2022,2067294510.138833,2092575062.388556,2035920516.039586,2040974481.006225,1.273163015889805,2.496044038682498,-0.2444724223787366,-0.9784086004139564,2.0068397384755197,-0.7336767225857148,China,0.4487012243231195
70,2022,1564150723.277685,1558890696.045479,1528117025.094859,1538030476.635995,1.669931564328719,1.3336450956447128,-0.633791321616522,0.9700777903005281,1.8186839907949768,-0.14875242646625791,China,-0.2061207291462633
64,2022,848350798.146712,825963623.895612,914223879.264504,950096505.621862,-11.993353185665823,-14.632258494649614,-4.228513303190688,6.867418612174479,-11.198549188562374,-0.7948039971034486,Vietnam,0.0
66,2022,1789557405.934308,1891227742.571296,1940748541.475614,2071488954.872742,-15.754261249375265,-10.072949417754698,-7.305740121193248,1.6244282895726805,-9.260735272968358,-6.493525976406907,China,10.861828895123091
63,2022,1845919691.489624,1839512134.908516,1941331189.238052,1891649565.345898,-2.4773490454165263,-2.824469053434714,2.6914293249703514,-2.3443093169521636,-3.9966237119107957,1.5192746664942696,China,0.1371773618062571
52,2022,3871926798.615017,3858181198.66879,3565887030.811425,3615798616.092757,6.615005805736731,6.2599990956113265,-1.2890632462159493,1.6440699563413534,7.082034073782003,-0.46702826804527253,China,0.0
57,2022,664331629.171544,675719552.39913,616020434.860392,634490154.024805,4.491954595621599,6.206147135541362,-2.780195666349,1.0660031264292371,6.73914869875598,-2.2471941031343814,Vietnam,16.729794005785525
42,2022,4114562185.778101,4111360471.032651,3917661022.871219,3968292167.790597,3.554935164015343,3.4771209373518914,-1.230535416243879,1.3083496429073307,4.131295758805557,-0.5763605947902137,Taiwan,0.1087224068542356
35,2022,2898207780.04548,2905482307.947715,2865940509.010133,2839000218.964864,2.0429025651048005,2.293903475126541,0.9295499870905135,-1.180550897112254,1.703628026570414,0.3392745385343865,China,0.5434784652602869
46,2022,5631912117.487315,5624137758.520037,5475311033.889109,5329012664.372585,5.378270235684517,5.240229037507102,2.597667834024984,-2.459626635847569,4.010415719583317,1.3678545161011997,China,0.4094241907236589
50,2022,2514929659.409096,2481988304.970806,2697482843.257663,2627246347.087093,-4.465997180389804,-5.775829219430987,2.7927817347811055,-1.4829496957399226,-6.517304067300948,2.051306886911144,China,0.0
45,2022,5401049358.479355,5387832546.305735,5288378725.107213,5201417156.446456,3.696174368773119,3.451466140864212,1.6100865385396286,-1.365378310630722,2.7687769855488513,0.9273973832242676,China,0.0
37,2022,2606768541.834592,2595207175.526154,2811886424.611913,2828995065.226962,-8.524981018681913,-8.968494361845904,-0.656316061072617,1.099829404236608,-8.4185796597276,-0.10640135895431302,China,-0.6797415665124782
38,2022,3677311744.425354,3626282418.21048,3715144392.943446,3632131790.535018,1.2286136457923889,-0.1590665336819798,2.257426298824725,-0.8697461193503564,-0.593939593357158,1.822553239149547,China,-0.4718866811853291
6,2022,2907681678.636681,2900965266.131886,2878323126.100743,2891888295.043795,0.5431606805147592,0.31217210449070887,-0.46652867962536276,0.6975172556494131,0.6609307323154154,-0.1177700518006562,China,0.7211364570807863
34,2022,6666771170.433104,6673182936.495993,6533425744.916876,6479296508.02171,2.81207585529314,2.908250838639277,0.8119258260314485,-0.9081008093775854,2.454200433950484,0.35787542134265576,China,1.290339739467316
21,2022,5476853052.098877,5362025469.454027,5882649664.316076,4972001942.253955,9.21790497284658,7.121307135501925,16.6272075113123,-14.530609673967646,-0.14399770148189805,9.361902674328476,China,0.782279435371464
32,2022,3732566476.176553,3643262511.120212,3627928643.129774,3236569719.328687,13.288356952611839,10.895795008267873,10.484982017037634,-8.092420072693669,6.849584971921039,6.4387719806908,China,0.1364663407765331
28,2022,4395707324.837428,4311061368.820147,4364507697.778472,4264186541.358104,2.9920277616341995,1.0663773540422408,2.282252866416169,-0.3566024588242105,0.8880761246301355,2.103951637004064,China,-0.1219716098182587
14,2022,3945811076.673752,3916649570.780971,3990413405.115341,4046951206.238656,-2.5632278788715737,-3.3022776034053547,-1.4328562626210481,2.171905987154829,-2.2163246098279403,-0.34690326904363356,China,0.1313785060601708
24,2022,3487950330.465138,3480885685.899515,3624408577.846779,3668618483.717404,-5.179779989245799,-5.382324288799534,-1.2675038828528666,1.4700481824066018,-4.647300197596233,-0.5324797916495657,China,-0.4468205159815764
19,2022,4191262656.825037,4124330971.982153,4321644129.249236,4227552407.517125,-0.8658429133042767,-2.46277658993494,2.244949301349376,-0.648015624718713,-2.7867844022942965,1.9209414889900196,China,0.475872998547988
12,2022,8717644268.079163,8670448547.85638,8148927767.133087,7411623435.658716,14.9813503769891,14.439968797614549,8.457609748703682,-7.9162281693291305,10.481854712949984,4.499495664039117,China,2.3804370416339053
4,2022,10852608997.516132,10679227489.92947,11042301887.173714,9718284986.40392,10.452085865913247,8.854483781231632,12.199987128190337,-10.602385043508722,3.5532912594772714,6.898794606435976,China,1.422150225455708
3,2022,12993115531.620388,12744862499.218054,13302703596.276098,13232514445.673368,-1.8425058521982114,-3.753156394773463,0.5402026206256354,1.3704479219496162,-3.0679324337986547,1.2254265816004435,China,-0.3848450271943413
1,2022,17075589079.648085,16855341519.069227,17450858347.415894,17378353489.610424,-1.773083250891741,-3.0629219765223805,0.42461116549054234,0.8652275601400973,-2.630308196452332,0.8572249455605909,China,0.0
0,2022,27178061979.953987,26960621448.460106,28267828035.300232,28077478442.053185,-3.309347306524614,-4.109406308723744,0.7003795685926598,0.09967943360647047,-4.059566591920509,0.7502192853958951,China,0.1764201546169826
168,2023,60691057.014391,61275829.938991,58727736.452218,57550559.106982,5.174564527133422,6.138088567357906,1.939622414150527,-2.903146454375011,4.6865153401704,0.48804918696302146,China,-1.1632476943496377
169,2023,81735190.327413,81561767.368688,80611566.925038,80770864.813084,1.1798168089731154,0.9676401956560157,-0.19489510871376137,0.40707172203086106,1.1711760566714462,0.008640752301669163,China,0.1434251291989437
165,2023,87788611.977132,87675765.660228,83055544.83765,80387469.522677,8.430640703583407,8.302097474157035,3.03920435109283,-2.9106611216664584,6.8467669133238065,1.583873790259601,China,1.1134003434289077
166,2023,111028058.084235,111004559.480153,111477380.79218,110590061.961965,0.39449138337419465,0.3733268196706889,0.7991843192842426,-0.7780197555807369,-0.015683058119679516,0.41017444149387416,Japan,0.7209682490844744
159,2023,158258589.720569,160262701.330803,138092819.385746,136286777.480888,13.883487953782334,15.14984045557865,1.1411967641357417,-2.4075492659320576,13.94606582261262,-0.06257786883028715,Vietnam,6.7902973955906125
56,2023,226970801.382468,228496704.770782,217384036.331975,223994490.561272,1.3113188141679137,1.9836094255680614,-2.9124689999916424,2.2401783885914948,3.103698619863809,-1.792379805695895,Vietnam,7.488571984177267
147,2023,302135522.241683,299072733.402068,305099220.872171,297329048.903917,1.5908335776291864,0.5771199907954562,2.571750554388135,-1.558036967554405,-0.20189849298174634,1.7927320706109326,China,-2.3310710839204702
143,2023,330710435.537859,327908815.89125,308615538.50729,313364089.635782,5.245176455912365,4.39802458359466,-1.4358637098249032,2.2830155821426077,5.5395323746659635,-0.29435591875359934,Vietnam,1.0404103747789826
145,2023,445800148.369685,448740208.17794,258598513.593368,268949698.74646,39.67034337471097,40.329845131048856,-2.3219339856540797,1.6624322293161908,41.161061245706954,-1.4907178709959843,Japan,0.5863424354342899
141,2023,384126253.560715,362358227.494469,348222436.910346,317232547.906694,17.414510212186734,11.747616615494474,8.067631076081529,-2.400737479389269,10.54724787579984,6.8672623363868945,Vietnam,2.232247793054156
133,2023,400523525.192054,392842202.635983,359606650.658189,359723679.671791,10.186628987822658,8.268808417261232,-0.029219011179406274,1.9470395817408326,9.242328208131648,0.94430077969101,Vietnam,0.8690456266072606
139,2023,485810467.389401,484061024.701891,465598845.50478,462604854.336939,4.77668033320937,4.416572265363284,0.6162879083132612,-0.2561798404671748,4.2884823451296965,0.4881979880796738,South Korea,0.0
119,2023,544105323.514136,539694857.232682,565644560.346675,509000371.027479,6.451867123800515,5.641276583541008,10.410519226931331,-9.599928686671824,0.8413122402050961,5.6105548835954195,China,-0.0854394343776592
125,2023,1050822945.55767,1050054886.219505,1149401715.88061,1058959785.98608,-0.7743302963461505,-0.8474215189362165,8.606771509593612,-8.533680287003547,-5.11426166243799,4.339931366091839,China,0.511506185395423
135,2023,384934032.073558,387646861.631195,356625374.044462,357567773.350456,7.109337300130555,7.8140891099467975,-0.24482098943485694,-0.45993082038138544,7.584123699756105,-0.4747863996255497,Japan,-0.0229667243489158
104,2023,728084936.416352,728084416.914052,775557602.212398,775054711.124134,-6.451139469931631,-6.45121082181299,0.06907038768572074,-0.06899903580436187,-6.485710339715171,0.03457086978353981,China,0.8481074700123914
131,2023,669674425.376523,674308753.322651,661085087.124234,666159230.229025,0.5249110633904828,1.2169380798802298,-0.7577029840938183,0.06567596760407124,1.2497760636822655,-0.7248650002917827,China,0.8419109914013033
126,2023,712796469.320186,704260583.2381,637983377.447878,588733979.967576,17.405037018622142,16.207516204549243,6.909321187753989,-5.71180037368109,13.351616017708698,4.053421000913444,Vietnam,5.369295457336082
130,2023,442103987.024089,433130520.968571,386502902.795843,390700356.093208,11.627045319561917,9.597326900616956,-0.9494267006319269,2.9791451195768883,11.0868994604054,0.5401458591565172,Vietnam,2.4310021372179897
124,2023,1203803265.219554,1203743270.314354,1238324080.381248,1288027975.264998,-6.996551054385352,-7.00153483428805,-4.1289051392201355,4.133888919122833,-4.934590374726634,-2.061960679658719,China,0.4658715007370141
118,2023,945340258.529236,933943037.687249,982621162.048649,977061268.244453,-3.355512412490362,-4.561133429807328,0.5881367850392941,0.6174842322776722,-4.252391313668492,0.8968789011781302,China,0.0
120,2023,772313096.507077,784969123.791618,742765409.063319,764767877.452217,0.9769637584788589,2.6156809240662535,-2.8489052546704285,1.2101880890830339,3.2207749686077705,-2.2438112101289116,China,1.3379717882445752
114,2023,1139667061.715654,1139096998.228979,1130746095.770216,1117514896.068449,1.9437400966785003,1.8937199192227607,1.1609706155628232,-1.1109504381070836,1.338244700169219,0.6054953965092814,China,0.6667430552124307
62,2023,1155420562.794948,1157252155.729737,1083316843.828809,1198659771.161336,-3.742291747153325,-3.5837699937964054,-9.982765673956314,9.824243920599393,1.3283519665032912,-5.070643713656617,Taiwan,0.7488952595552845
115,2023,714508916.260694,697083589.973753,695796338.914214,659392753.227839,7.7138523786798325,5.275068776351308,5.094909924551998,-2.6561263222234732,3.947005615239571,3.7668467634402614,Vietnam,1.2203678337360964
111,2023,867936082.49407,866628716.626686,913472545.639334,884097675.341759,-1.862071778517093,-2.0127010579943647,3.384450870295013,-3.2338215908177412,-3.6296118534032353,1.7675400748861425,China,3.792214301689409
112,2023,765486963.982333,740368281.25817,696581389.1472,655899874.517746,14.315996825664584,11.0345976763588,5.314462106293025,-2.0330629569872407,10.01806619786518,4.2979306277994045,Vietnam,1.2992590507332944
108,2023,1038149495.452969,1027854742.42331,1071479481.088979,1063431122.186694,-2.4352587796321283,-3.4269033428428513,0.7752601082538013,0.2163844549569216,-3.3187111153643905,0.8834523357322621,China,-0.2249032639612362
109,2023,1075415007.07833,1068752665.477465,1079723677.799827,1072547337.797088,0.26665698938243854,-0.35285655255381804,0.6673088952176365,-0.04779535328137996,-0.376754229194508,0.6434112185769465,China,0.5482139585455951
110,2023,1008123248.599814,1004051516.580931,1026157424.000638,950204780.953481,5.745177261488242,5.341284977034099,7.5340632360822894,-7.130170951628147,1.7761995012200256,3.968977760268216,China,1.9186327781329
107,2023,722150920.827236,719440100.479952,646801348.772583,657885499.285499,8.899167706955211,8.523786291644019,-1.5348800636048332,1.9102614789160257,9.478917031102032,-0.5797493241468203,Vietnam,5.079811297295693
105,2023,935886431.988155,930768497.735056,980268586.743888,887022352.063397,5.221154859671735,4.67430066046867,9.963413454173372,-9.416559254970306,-0.033978967016483175,5.255133826688219,China,2.5912913894115075
79,2023,1152387370.051027,1138784348.37267,1079561076.68418,1066651500.100763,7.439848108233585,6.25942718104529,1.120246274726651,0.060174652461643774,6.289514507276112,1.150333600957473,China,-0.778255967387197
103,2023,1259087210.347857,1244675963.019295,1335122717.377315,1217809371.562597,3.278393938562511,2.1338149761107745,9.317332814643317,-8.17275385219158,-1.9525619499850153,5.230955888547527,China,2.63309611676555
97,2023,1003373710.699057,999315268.926941,1012122817.456087,1000471810.186977,0.289214325742916,-0.11526525438166223,1.1611832306222805,-0.7567036504977023,-0.4936170796305134,0.7828314053734293,China,3.1321836876218354
101,2023,2082060260.197937,2080517195.349989,2114821438.23798,2221892439.91447,-6.716048636519273,-6.790161037463969,-5.14255056509802,5.216662966042716,-4.181829554442611,-2.5342190820766617,China,0.1332048393662409
98,2023,963693532.21979,965068813.482639,943318538.860389,934138986.263041,3.066799243601071,3.2095086441385137,0.9525385706598672,-1.09524797119731,2.661884658539859,0.40491458506121225,China,0.0
94,2023,1306431919.201634,1302808233.951849,1347593269.541046,1340776580.46703,-2.6288902437705506,-2.906262925540252,0.5217791278539462,-0.2444064460842449,-3.0284661485823743,0.39957590481182376,China,0.0
