farm_id,year,n_turb,layout_type,wake_model,country_x,AEP_kWh,AEP_noWake_kWh,CF,WakeLoss,precompute_time_s,farm_id_int,spacing_D,aspect_ratio,n_turbines,axis_deviation_abs,paradigm,country_y,density_bin,aspect_bin,size_bin,dev_bin,AEP_GWh
46,2022,98,real,gauss,China,5631912117.487315,5840493591.717509,0.6862728802814488,0.0357129874307176,70.3852364000004,46,3.0,2.7,38,1.9000000000000057,A,China,密(<2.9D),狭长,中(20-70),小偏差,5.631912117487315
50,2018,99,real,gauss,China,2664468214.465988,3041079288.3868394,0.3446954450325473,0.1238412544385276,76.59783119999975,50,2.9,1.97,40,5.799999999999997,A,China,密(<2.9D),狭长,中(20-70),小偏差,2.6644682144659884
50,2019,100,real,gauss,China,2285698164.1632166,2630804557.5474787,0.3029421026061255,0.1311790312945107,82.84323610000047,50,2.9,1.97,40,5.799999999999997,A,China,密(<2.9D),狭长,中(20-70),小偏差,2.285698164163217
50,2020,100,real,gauss,China,2276620924.76345,2620516798.7388,0.2992797324521428,0.1312320814508265,82.18965639999988,50,2.9,1.97,40,5.799999999999997,A,China,密(<2.9D),狭长,中(20-70),小偏差,2.27662092476345
50,2021,100,real,gauss,China,2898218629.6479645,3303027973.694439,0.3720434697879287,0.1225570438005388,83.88450480000029,50,2.9,1.97,40,5.799999999999997,A,China,密(<2.9D),狭长,中(20-70),小偏差,2.8982186296479644
50,2022,100,real,gauss,China,2514929659.409096,2858052060.283548,0.3316973963873775,0.1200546363876977,73.2251809999998,50,2.9,1.97,40,5.799999999999997,A,China,密(<2.9D),狭长,中(20-70),小偏差,2.5149296594090957
50,2023,100,real,gauss,China,2717666969.891796,3056520764.196972,0.3531272050275202,0.1108625854188173,75.88562530000036,50,2.9,1.97,40,5.799999999999997,A,China,密(<2.9D),狭长,中(20-70),小偏差,2.717666969891796
50,2024,100,real,gauss,China,2709461100.1194787,3068430447.190728,0.3487079922933692,0.1169879367478902,65.97064049999972,50,2.9,1.97,40,5.799999999999997,A,China,密(<2.9D),狭长,中(20-70),小偏差,2.7094611001194786
18,2016,101,real,gauss,Germany,4233861765.5966177,4800540253.394476,0.5124623890189326,0.1180447320272251,77.5931642000005,18,2.7,2.1,41,84.9,A,Germany,密(<2.9D),狭长,中(20-70),大偏差,4.233861765596617
49,2014,101,real,gauss,France,3305116580.8250484,4505305690.616479,0.403302027887876,0.2663946005464512,75.26460069999939,49,3.1,1.95,56,87.69999999999999,A,France,中(2.9-4.3D),中等,中(20-70),大偏差,3.3051165808250484
49,2015,101,real,gauss,France,3686947512.040381,4996779723.308339,0.4417283496161785,0.2621352718748078,75.65154180000081,49,3.1,1.95,56,87.69999999999999,A,France,中(2.9-4.3D),中等,中(20-70),大偏差,3.6869475120403807
49,2016,101,real,gauss,France,3262637716.698373,4570240476.146949,0.3961656086544868,0.2861124630691166,70.19722570000067,49,3.1,1.95,56,87.69999999999999,A,France,中(2.9-4.3D),中等,中(20-70),大偏差,3.262637716698373
49,2017,101,real,gauss,France,3242795260.7338305,4579692251.589076,0.389835888412359,0.2919185214664511,61.11068519999935,49,3.1,1.95,56,87.69999999999999,A,France,中(2.9-4.3D),中等,中(20-70),大偏差,3.2427952607338306
49,2018,101,real,gauss,France,3226591768.6302614,4468139195.222875,0.3953279687508361,0.2778667745893005,70.79880109999976,49,3.1,1.95,56,87.69999999999999,A,France,中(2.9-4.3D),中等,中(20-70),大偏差,3.226591768630261
49,2019,101,real,gauss,France,3276054626.601125,4536169284.892951,0.3940734348413718,0.2777926878717807,83.17056450000018,49,3.1,1.95,56,87.69999999999999,A,France,中(2.9-4.3D),中等,中(20-70),大偏差,3.2760546266011246
49,2020,101,real,gauss,France,3810521171.014424,4944604807.888544,0.457807697928424,0.2293577911554875,77.59000469999955,49,3.1,1.95,56,87.69999999999999,A,France,中(2.9-4.3D),中等,中(20-70),大偏差,3.810521171014424
49,2021,101,real,gauss,France,3284483025.18865,4521763222.720759,0.3908609845283523,0.2736278165373803,78.62584909999896,49,3.1,1.95,56,87.69999999999999,A,France,中(2.9-4.3D),中等,中(20-70),大偏差,3.28448302518865
49,2022,101,real,gauss,France,3193710773.8270483,4472041271.050889,0.3899001079008983,0.2858494409474545,79.28608800000075,49,3.1,1.95,56,87.69999999999999,A,France,中(2.9-4.3D),中等,中(20-70),大偏差,3.1937107738270485
49,2023,101,real,gauss,France,3676177588.9526863,4930305793.660474,0.4384220418022481,0.2543712818625532,79.22854109999935,49,3.1,1.95,56,87.69999999999999,A,France,中(2.9-4.3D),中等,中(20-70),大偏差,3.676177588952686
49,2024,101,real,gauss,France,3406536506.704241,4645620581.967688,0.4153193476763263,0.2667208940982054,80.02734819999932,49,3.1,1.95,56,87.69999999999999,A,France,中(2.9-4.3D),中等,中(20-70),大偏差,3.406536506704241
26,2014,102,real,gauss,United Kingdom,4131772979.963124,4684985210.937456,0.5007736213985979,0.118081958867835,80.88213369999903,26,4.2,1.24,10,41.599999999999994,A,United Kingdom,中(2.9-4.3D),近方形,小(<20),中偏差,4.131772979963124
26,2015,102,real,gauss,United Kingdom,4525553510.299125,5129328110.494816,0.5345562851758947,0.1177102706610527,86.2234126000003,26,4.2,1.24,10,41.599999999999994,A,United Kingdom,中(2.9-4.3D),近方形,小(<20),中偏差,4.525553510299125
26,2016,102,real,gauss,United Kingdom,4083061829.7638416,4684345433.905436,0.4867463270775923,0.1283602186528527,80.47484469999836,26,4.2,1.24,10,41.599999999999994,A,United Kingdom,中(2.9-4.3D),近方形,小(<20),中偏差,4.0830618297638415
41,2024,102,real,gauss,China,3419223807.056012,3797554174.864988,0.4150278820101634,0.0996247453987741,79.43727249999938,41,3.4,3.09,118,82.69999999999999,A,China,中(2.9-4.3D),狭长,大(>70),大偏差,3.4192238070560124
48,2020,102,real,gauss,United Kingdom,4756372562.201773,5180210665.100568,0.5665302338840696,0.0818187001069708,81.23393329999999,48,2.6,1.57,41,3.799999999999997,A,United Kingdom,密(<2.9D),中等,中(20-70),小偏差,4.756372562201773
48,2021,102,real,gauss,United Kingdom,4289163197.6072936,4768159164.702825,0.5048093587561252,0.1004572101202885,84.73529889999918,48,2.6,1.57,41,3.799999999999997,A,United Kingdom,密(<2.9D),中等,中(20-70),小偏差,4.2891631976072935
48,2022,102,real,gauss,United Kingdom,4270042130.8329663,4731357664.103896,0.5122128734298451,0.0975017248792797,86.84831760000088,48,2.6,1.57,41,3.799999999999997,A,United Kingdom,密(<2.9D),中等,中(20-70),小偏差,4.270042130832966
48,2023,102,real,gauss,United Kingdom,4686079391.869922,5128374505.064201,0.5506646868303264,0.0862446985409351,76.92148679999991,48,2.6,1.57,41,3.799999999999997,A,United Kingdom,密(<2.9D),中等,中(20-70),小偏差,4.686079391869922
48,2024,102,real,gauss,United Kingdom,4584817629.946016,5053921814.797829,0.5416217911850962,0.0928198341886256,80.80177700000058,48,2.6,1.57,41,3.799999999999997,A,United Kingdom,密(<2.9D),中等,中(20-70),小偏差,4.584817629946016
45,2022,103,real,gauss,China,5401049358.479355,5901930271.202114,0.6304084204426655,0.0848673043744278,81.66609289999906,45,2.5,2.04,54,4.5,A,China,密(<2.9D),狭长,中(20-70),小偏差,5.401049358479355
47,2023,104,real,gauss,China,3072975266.032423,3397595353.8349504,0.3783334071250397,0.0955440698481414,85.90775469999971,47,2.4,3.06,62,60.80000000000001,A,China,密(<2.9D),狭长,中(20-70),中偏差,3.072975266032423
47,2024,104,real,gauss,China,3199856052.7517595,3554972812.1390185,0.383926212391747,0.0998929606928797,82.54780570000003,47,2.4,3.06,62,60.80000000000001,A,China,密(<2.9D),狭长,中(20-70),中偏差,3.1998560527517594
45,2023,105,real,gauss,China,4935074393.714637,5480738898.754151,0.5805423482160075,0.0995603905093073,84.89036769999984,45,2.5,2.04,54,4.5,A,China,密(<2.9D),狭长,中(20-70),小偏差,4.935074393714637
46,2023,105,real,gauss,China,5344437198.088957,5615363505.839041,0.6220899766140491,0.0482473320682384,82.74889179999991,46,3.0,2.7,38,1.9000000000000057,A,China,密(<2.9D),狭长,中(20-70),小偏差,5.344437198088957
46,2024,105,real,gauss,China,5773152545.350171,6028295871.580335,0.6675862699588533,0.0423242872721303,83.3521966999997,46,3.0,2.7,38,1.9000000000000057,A,China,密(<2.9D),狭长,中(20-70),小偏差,5.773152545350171
45,2024,106,real,gauss,China,5255945520.622913,5826801510.578967,0.6094443424777501,0.0979707286956016,84.01085630000125,45,2.5,2.04,54,4.5,A,China,密(<2.9D),狭长,中(20-70),小偏差,5.255945520622913
42,2023,107,real,gauss,Taiwan,4962935691.135066,5079793193.474575,0.6087751220982304,0.0230043818495647,85.33437799999956,42,3.3,1.05,115,63.099999999999994,A,Taiwan,中(2.9-4.3D),近方形,大(>70),中偏差,4.962935691135066
22,2014,108,real,gauss,Germany,4168969475.156605,5022081465.366498,0.4727687595151624,0.1698721926542135,86.34405119999974,22,3.5,2.23,38,37.0,A,Germany,中(2.9-4.3D),狭长,中(20-70),中偏差,4.168969475156604
22,2015,108,real,gauss,Germany,4388559982.989452,5180513948.652952,0.4967581253949846,0.1528716983513624,87.35369580000042,22,3.5,2.23,38,37.0,A,Germany,中(2.9-4.3D),狭长,中(20-70),中偏差,4.388559982989452
44,2023,108,real,gauss,China,3117575238.060308,3496095295.558304,0.3774377273724803,0.1082693764036968,86.08645199999955,44,3.9,1.16,40,51.69999999999999,A,China,中(2.9-4.3D),近方形,中(20-70),中偏差,3.117575238060308
44,2024,108,real,gauss,China,3271432670.462076,3677056900.9546046,0.3870565198699108,0.1103121984289186,86.48628149999968,44,3.9,1.16,40,51.69999999999999,A,China,中(2.9-4.3D),近方形,中(20-70),中偏差,3.271432670462076
33,2024,109,real,gauss,China,3043924151.226089,3345656689.3268824,0.3596845652276668,0.0901863419110999,87.60234879999916,33,3.3,2.94,58,7.900000000000006,A,China,中(2.9-4.3D),狭长,中(20-70),小偏差,3.043924151226089
34,2021,110,real,gauss,China,5603580325.385551,6035519732.583512,0.6219980381158343,0.0715662322941438,89.10984260000077,34,3.8,1.27,928,61.900000000000006,A,China,中(2.9-4.3D),近方形,大(>70),中偏差,5.603580325385551
42,2024,111,real,gauss,Taiwan,5094973706.42637,5215156585.08283,0.5877165687818078,0.0230449223711184,92.07034029999886,42,3.3,1.05,115,63.099999999999994,A,Taiwan,中(2.9-4.3D),近方形,大(>70),中偏差,5.094973706426369
43,2014,111,real,gauss,Denmark,4922238711.16337,5454673842.4053135,0.5394050954064432,0.0976108098531439,85.4247806000003,43,2.0,2.05,74,89.19999999999999,A,Denmark,密(<2.9D),狭长,中(20-70),大偏差,4.92223871116337
43,2015,111,real,gauss,Denmark,5332475090.575487,5840396932.980809,0.5818132025107265,0.0869670072486135,76.0782904000007,43,2.0,2.05,74,89.19999999999999,A,Denmark,密(<2.9D),狭长,中(20-70),大偏差,5.332475090575487
43,2016,111,real,gauss,Denmark,4589365776.258812,5165045656.101385,0.5011592439267062,0.1114568811531282,76.47426310000083,43,2.0,2.05,74,89.19999999999999,A,Denmark,密(<2.9D),狭长,中(20-70),大偏差,4.589365776258812
43,2017,111,real,gauss,Denmark,5169837870.433116,5721994630.129808,0.5627052790847878,0.0964972523373665,75.64607060000162,43,2.0,2.05,74,89.19999999999999,A,Denmark,密(<2.9D),狭长,中(20-70),大偏差,5.169837870433116
43,2018,111,real,gauss,Denmark,4516433623.078917,5085806972.2195,0.5015851972252116,0.1119533934832179,84.87755859999925,43,2.0,2.05,74,89.19999999999999,A,Denmark,密(<2.9D),狭长,中(20-70),大偏差,4.516433623078917
43,2019,111,real,gauss,Denmark,4772215396.033033,5361762996.110847,0.520937010732983,0.109954058115855,76.38958339999954,43,2.0,2.05,74,89.19999999999999,A,Denmark,密(<2.9D),狭长,中(20-70),大偏差,4.772215396033033
43,2020,111,real,gauss,Denmark,5013448981.787352,5544576531.601929,0.5530330236700048,0.095792265971505,47.22852509999939,43,2.0,2.05,74,89.19999999999999,A,Denmark,密(<2.9D),狭长,中(20-70),大偏差,5.013448981787351
43,2021,111,real,gauss,Denmark,4281092011.516526,4824083203.492024,0.4755659247860528,0.1125584217914072,88.56453590000092,43,2.0,2.05,74,89.19999999999999,A,Denmark,密(<2.9D),狭长,中(20-70),大偏差,4.2810920115165265
43,2022,111,real,gauss,Denmark,4634094995.064331,5150856726.567586,0.5187450740449567,0.100325394188864,94.97654929999952,43,2.0,2.05,74,89.19999999999999,A,Denmark,密(<2.9D),狭长,中(20-70),大偏差,4.634094995064331
43,2023,111,real,gauss,Denmark,4616912471.279832,5144125823.79681,0.5082953201462307,0.1024884247733756,85.35711559999982,43,2.0,2.05,74,89.19999999999999,A,Denmark,密(<2.9D),狭长,中(20-70),大偏差,4.616912471279832
43,2024,111,real,gauss,Denmark,4716632372.022358,5234993201.900923,0.5158070348595891,0.0990184341959295,90.74128179999934,43,2.0,2.05,74,89.19999999999999,A,Denmark,密(<2.9D),狭长,中(20-70),大偏差,4.7166323720223575
37,2021,113,real,gauss,China,2532761297.7859683,2923341559.037116,0.2853809115681957,0.1336074671273772,92.69563360000028,37,5.4,3.54,38,80.30000000000001,E,China,疏(>4.3D),狭长,中(20-70),大偏差,2.532761297785968
37,2022,113,real,gauss,China,2606768541.834592,2999964904.3515253,0.2900270072646246,0.1310669874659507,106.06861409999874,37,5.4,3.54,38,80.30000000000001,E,China,疏(>4.3D),狭长,中(20-70),大偏差,2.606768541834592
37,2023,113,real,gauss,China,2532595508.196229,2911374032.034279,0.2851081240307228,0.1301030096683881,99.76027520000024,37,5.4,3.54,38,80.30000000000001,E,China,疏(>4.3D),狭长,中(20-70),大偏差,2.532595508196229
37,2024,114,real,gauss,China,2748721048.265079,3179245943.2046137,0.2987435031926171,0.1354172978846596,102.63861290000024,37,5.4,3.54,38,80.30000000000001,E,China,疏(>4.3D),狭长,中(20-70),大偏差,2.7487210482650792
39,2024,114,real,gauss,Taiwan,3960265637.468684,4223720899.8961096,0.4698927669213746,0.0623751589348401,102.12627229999998,39,5.3,1.73,55,64.6,E,Taiwan,疏(>4.3D),中等,中(20-70),大偏差,3.960265637468684
40,2023,114,real,gauss,United Kingdom,5084984651.091147,5411856944.82968,0.554997244224753,0.0603992856926522,96.63436769999862,40,3.3,1.12,32,13.900000000000006,C,United Kingdom,中(2.9-4.3D),近方形,小(<20),小偏差,5.084984651091148
40,2024,114,real,gauss,United Kingdom,5662348534.210602,5955799207.773645,0.5955602396199463,0.0492714182137008,95.2124444000001,40,3.3,1.12,32,13.900000000000006,C,United Kingdom,中(2.9-4.3D),近方形,小(<20),小偏差,5.662348534210602
38,2021,115,real,gauss,China,3367916838.487209,4011925319.295535,0.3647102537752135,0.1605235465652709,108.97581809999974,38,2.7,1.55,134,68.9,C,China,密(<2.9D),中等,大(>70),大偏差,3.3679168384872087
38,2022,115,real,gauss,China,3677311744.425354,4302388755.830639,0.3908167179732131,0.14528603686921,104.17262050000136,38,2.7,1.55,134,68.9,C,China,密(<2.9D),中等,大(>70),大偏差,3.677311744425354
38,2023,115,real,gauss,China,3571623616.634044,4186794748.3069496,0.386769572433163,0.1469312848263383,96.79091030000018,38,2.7,1.55,134,68.9,C,China,密(<2.9D),中等,大(>70),大偏差,3.571623616634044
38,2024,115,real,gauss,China,3739361030.0783806,4379934020.795177,0.391101550039052,0.146251744358583,96.115886399999,38,2.7,1.55,134,68.9,C,China,密(<2.9D),中等,大(>70),大偏差,3.7393610300783804
6,2021,116,real,gauss,China,3003251800.692682,3467721785.8269424,0.3371545999493335,0.1339409600368211,108.63855630000036,6,8.2,1.79,12,1.9000000000000057,B,China,疏(>4.3D),中等,小(<20),小偏差,3.0032518006926816
6,2022,116,real,gauss,China,2907681678.636681,3332527310.240125,0.3262981172553709,0.127484516120239,112.7660522999995,6,8.2,1.79,12,1.9000000000000057,B,China,疏(>4.3D),中等,小(<20),小偏差,2.9076816786366813
36,2017,116,real,gauss,United Kingdom,3970415069.6509447,4907369336.354885,0.4225122345103143,0.1909280110145316,96.38257239999984,36,4.5,1.9,156,74.0,A,United Kingdom,疏(>4.3D),中等,大(>70),大偏差,3.9704150696509446
36,2018,116,real,gauss,United Kingdom,3973330268.0548286,4855698638.307805,0.430204058507959,0.1817181081403517,96.5329400999999,36,4.5,1.9,156,74.0,A,United Kingdom,疏(>4.3D),中等,大(>70),大偏差,3.973330268054829
36,2019,116,real,gauss,United Kingdom,4013273231.1794577,4892585711.370894,0.4297252891244456,0.1797234697693328,96.22536880000008,36,4.5,1.9,156,74.0,A,United Kingdom,疏(>4.3D),中等,大(>70),大偏差,4.013273231179458
36,2020,116,real,gauss,United Kingdom,4698370113.1242695,5535318539.26898,0.5024586357819332,0.151201492778994,101.38845479999873,36,4.5,1.9,156,74.0,A,United Kingdom,疏(>4.3D),中等,大(>70),大偏差,4.69837011312427
36,2021,116,real,gauss,United Kingdom,3802912795.6940417,4675338309.458159,0.4095406745454394,0.1866015796117276,93.79676050000126,36,4.5,1.9,156,74.0,A,United Kingdom,疏(>4.3D),中等,大(>70),大偏差,3.802912795694042
36,2022,116,real,gauss,United Kingdom,3884990993.996905,4780288337.503474,0.4166102957132369,0.1872894018719678,93.51591540000118,36,4.5,1.9,156,74.0,A,United Kingdom,疏(>4.3D),中等,大(>70),大偏差,3.884990993996905
36,2023,116,real,gauss,United Kingdom,4424965440.879217,5385809552.701335,0.4655956768056012,0.1784029127692032,97.5271957999994,36,4.5,1.9,156,74.0,A,United Kingdom,疏(>4.3D),中等,大(>70),大偏差,4.424965440879217
36,2024,116,real,gauss,United Kingdom,3999329274.896146,4884176711.2385845,0.4294590994983233,0.1811661388717545,94.56158949999916,36,4.5,1.9,156,74.0,A,United Kingdom,疏(>4.3D),中等,大(>70),大偏差,3.9993292748961458
35,2024,120,real,gauss,China,3787005704.5502567,4501489736.853431,0.3919322015803793,0.158721684169073,106.8213581,35,2.4,2.52,443,16.099999999999994,A,China,密(<2.9D),狭长,大(>70),小偏差,3.7870057045502565
34,2022,125,real,gauss,China,6666771170.433104,7162536736.89577,0.6411898216333833,0.0692164779984822,112.08343590000004,34,3.8,1.27,928,61.900000000000006,A,China,中(2.9-4.3D),近方形,大(>70),中偏差,6.666771170433104
34,2023,125,real,gauss,China,6027218760.973142,6524689165.183513,0.5955749763807452,0.0762443070644545,102.24310799999876,34,3.8,1.27,928,61.900000000000006,A,China,中(2.9-4.3D),近方形,大(>70),中偏差,6.027218760973142
34,2024,125,real,gauss,China,6351240561.795858,6871228196.437461,0.6245074298717658,0.075676082903374,97.81914309999956,34,3.8,1.27,928,61.900000000000006,A,China,中(2.9-4.3D),近方形,大(>70),中偏差,6.3512405617958585
21,2022,126,real,gauss,China,5476853052.098877,5834925775.810377,0.5338625364169792,0.0613671428685431,48.26170010000169,21,2.9,1.16,50,1.7000000000000028,A,China,密(<2.9D),近方形,中(20-70),小偏差,5.4768530520988765
32,2021,128,real,gauss,China,3305359410.756965,3740998645.42808,0.3245333718303229,0.1164499846059861,49.81375389999994,32,4.1,1.31,589,71.5,E,China,中(2.9-4.3D),近方形,大(>70),大偏差,3.305359410756965
32,2022,128,real,gauss,China,3732566476.176553,4219293094.55826,0.361615520772933,0.1153573851054461,50.72883970000112,32,4.1,1.31,589,71.5,E,China,中(2.9-4.3D),近方形,大(>70),大偏差,3.7325664761765527
32,2023,128,real,gauss,China,3298101048.722153,3789073385.963992,0.3224025831223951,0.1295758321970131,47.670576399999845,32,4.1,1.31,589,71.5,E,China,中(2.9-4.3D),近方形,大(>70),大偏差,3.2981010487221534
32,2024,128,real,gauss,China,3642446993.688354,4184494239.849839,0.351924525577421,0.1295370993702064,69.70494359999975,32,4.1,1.31,589,71.5,E,China,中(2.9-4.3D),近方形,大(>70),大偏差,3.642446993688354
30,2014,129,real,gauss,United Kingdom,4774596731.545551,5924613364.591444,0.4539724980242733,0.1941083007912359,106.54526949999854,30,4.5,1.24,25,75.0,A,United Kingdom,疏(>4.3D),近方形,小(<20),大偏差,4.774596731545551
30,2015,129,real,gauss,United Kingdom,5015043739.317688,6178796309.635067,0.4717426047412482,0.1883461619381514,111.91636759999892,30,4.5,1.24,25,75.0,A,United Kingdom,疏(>4.3D),近方形,小(<20),大偏差,5.015043739317688
30,2016,129,real,gauss,United Kingdom,4403680927.971997,5634183311.025429,0.4170176088095195,0.2183994227957553,113.38002020000022,30,4.5,1.24,25,75.0,A,United Kingdom,疏(>4.3D),近方形,小(<20),大偏差,4.4036809279719975
30,2017,129,real,gauss,United Kingdom,4906127210.974569,6192911631.789976,0.4559644393181128,0.207783430044436,114.77198250000038,30,4.5,1.24,25,75.0,A,United Kingdom,疏(>4.3D),近方形,小(<20),大偏差,4.906127210974569
30,2018,129,real,gauss,United Kingdom,4633717321.435495,5808323149.933271,0.4376786805587115,0.2022280438221262,110.03386309999952,30,4.5,1.24,25,75.0,A,United Kingdom,疏(>4.3D),近方形,小(<20),大偏差,4.633717321435495
30,2019,129,real,gauss,United Kingdom,4623052845.90606,5865585857.041824,0.4349225602003895,0.211834425651457,113.54474850000042,30,4.5,1.24,25,75.0,A,United Kingdom,疏(>4.3D),近方形,小(<20),大偏差,4.62305284590606
30,2020,129,real,gauss,United Kingdom,5133701609.321654,6235864632.176106,0.4806877220240296,0.1767458224104897,115.6655578000009,30,4.5,1.24,25,75.0,A,United Kingdom,疏(>4.3D),近方形,小(<20),大偏差,5.133701609321655
30,2021,129,real,gauss,United Kingdom,4378635042.040028,5510083496.242675,0.4161199865469642,0.2053414353837254,102.74776980000024,30,4.5,1.24,25,75.0,A,United Kingdom,疏(>4.3D),近方形,小(<20),大偏差,4.3786350420400275
30,2022,129,real,gauss,United Kingdom,4636362427.69827,5840086008.486434,0.4408831454019244,0.2061140159646606,111.3722476999992,30,4.5,1.24,25,75.0,A,United Kingdom,疏(>4.3D),近方形,小(<20),大偏差,4.63636242769827
30,2023,129,real,gauss,United Kingdom,4683619005.124683,5837367213.940992,0.4362788280549625,0.1976487287044216,121.10667420000028,30,4.5,1.24,25,75.0,A,United Kingdom,疏(>4.3D),近方形,小(<20),大偏差,4.683619005124683
30,2024,129,real,gauss,United Kingdom,4861434956.8264885,6095050548.153399,0.4501916413926715,0.2023962855731615,109.11310849999973,30,4.5,1.24,25,75.0,A,United Kingdom,疏(>4.3D),近方形,小(<20),大偏差,4.861434956826488
31,2023,129,real,gauss,Netherlands,5394115566.52224,6306575276.570772,0.5036113375031384,0.1446838688247112,37.29668390000006,31,3.9,1.98,171,15.599999999999994,A,Netherlands,中(2.9-4.3D),狭长,大(>70),小偏差,5.39411556652224
31,2024,129,real,gauss,Netherlands,5316734627.078483,6293344983.744782,0.499575722534976,0.1551814431258429,34.93066850000105,31,3.9,1.98,171,15.599999999999994,A,Netherlands,中(2.9-4.3D),狭长,大(>70),小偏差,5.316734627078483
7,2014,130,real,gauss,Netherlands,5831087662.105974,6706124343.990423,0.5419176087681318,0.1304832175783614,35.14678090000052,7,8.3,2.36,20,8.699999999999989,E,Netherlands,疏(>4.3D),狭长,小(<20),小偏差,5.831087662105975
7,2015,130,real,gauss,Netherlands,5871164838.528465,6723394715.10537,0.5451811498094998,0.126755889351879,35.03981729999941,7,8.3,2.36,20,8.699999999999989,E,Netherlands,疏(>4.3D),狭长,小(<20),小偏差,5.871164838528466
7,2016,130,real,gauss,Netherlands,5339061345.851536,6183516791.588334,0.5027506752404998,0.1365655619930623,35.10938480000004,7,8.3,2.36,20,8.699999999999989,E,Netherlands,疏(>4.3D),狭长,小(<20),小偏差,5.339061345851536
29,2018,131,real,gauss,Sweden,4985004178.843851,5945992714.7654295,0.4674298859363124,0.1616195279780946,35.65620980000131,29,4.2,1.73,100,6.0,A,Sweden,中(2.9-4.3D),中等,大(>70),小偏差,4.985004178843851
29,2019,131,real,gauss,Sweden,5672805057.091562,6700724813.319846,0.5205415963174121,0.1534042636977066,35.344376799999736,29,4.2,1.73,100,6.0,A,Sweden,中(2.9-4.3D),中等,大(>70),小偏差,5.672805057091562
29,2020,131,real,gauss,Sweden,5545889230.21181,6501110395.781458,0.509569478715614,0.1469320019837667,35.33483110000088,29,4.2,1.73,100,6.0,A,Sweden,中(2.9-4.3D),中等,大(>70),小偏差,5.54588923021181
29,2021,131,real,gauss,Sweden,5092354277.008609,6056516090.839277,0.473367430738912,0.1591941306469905,35.576989799999865,29,4.2,1.73,100,6.0,A,Sweden,中(2.9-4.3D),中等,大(>70),小偏差,5.092354277008609
29,2022,131,real,gauss,Sweden,5198307588.834542,6112817273.044136,0.4929408362651882,0.1496052709185882,39.71312949999992,29,4.2,1.73,100,6.0,A,Sweden,中(2.9-4.3D),中等,大(>70),小偏差,5.198307588834543
29,2023,131,real,gauss,Sweden,5551873702.479394,6454914749.243105,0.5161456008537602,0.1398997634894559,39.10574059999999,29,4.2,1.73,100,6.0,A,Sweden,中(2.9-4.3D),中等,大(>70),小偏差,5.551873702479394
29,2024,131,real,gauss,Sweden,5491015947.827104,6406405475.469659,0.5093092621323128,0.1428866048437946,36.76557130000037,29,4.2,1.73,100,6.0,A,Sweden,中(2.9-4.3D),中等,大(>70),小偏差,5.491015947827104
7,2017,132,real,gauss,Netherlands,5766388163.70694,6671266609.46783,0.5306055971816065,0.1356381776852825,36.49643260000085,7,8.3,2.36,20,8.699999999999989,E,Netherlands,疏(>4.3D),狭长,小(<20),小偏差,5.76638816370694
15,2022,133,real,gauss,Netherlands,5061538365.605189,5677106333.2556095,0.4685629086510776,0.1084298816184784,37.1068766999997,15,2.7,1.68,61,66.9,A,Netherlands,密(<2.9D),中等,中(20-70),大偏差,5.061538365605189
27,2018,133,real,gauss,Denmark,5870806732.733314,6808386702.496883,0.5324014474190524,0.137709564795978,36.46426219999921,27,6.9,1.3,48,24.099999999999994,E,Denmark,疏(>4.3D),近方形,中(20-70),小偏差,5.870806732733314
28,2021,134,real,gauss,China,4375467963.776936,5031927504.912357,0.4068371043899245,0.1304588630290403,36.87446520000231,28,4.0,1.81,55,76.1,A,China,中(2.9-4.3D),中等,中(20-70),大偏差,4.375467963776935
28,2022,134,real,gauss,China,4395707324.837428,4932030337.748781,0.4032426061001778,0.1087428454781478,36.56874779999998,28,4.0,1.81,55,76.1,A,China,中(2.9-4.3D),中等,中(20-70),大偏差,4.395707324837428
28,2023,134,real,gauss,China,4303056118.735255,4866732292.465241,0.4060230003165914,0.1158223094791302,37.53905179999856,28,4.0,1.81,55,76.1,A,China,中(2.9-4.3D),中等,中(20-70),大偏差,4.303056118735255
28,2024,134,real,gauss,China,4464817596.688716,5086767921.292409,0.4091298416459618,0.1222682721577107,36.46715979999863,28,4.0,1.81,55,76.1,A,China,中(2.9-4.3D),中等,中(20-70),大偏差,4.464817596688716
27,2019,138,real,gauss,Denmark,6457862827.534456,7495397921.289181,0.5576940465487052,0.1384229502756369,38.253533699997206,27,6.9,1.3,48,24.099999999999994,E,Denmark,疏(>4.3D),近方形,中(20-70),小偏差,6.4578628275344565
27,2020,138,real,gauss,Denmark,6266257202.929502,7187233530.411548,0.5455028939307243,0.1281405875550157,38.3101127000009,27,6.9,1.3,48,24.099999999999994,E,Denmark,疏(>4.3D),近方形,中(20-70),小偏差,6.266257202929501
27,2021,138,real,gauss,Denmark,5701153758.025275,6642949904.003377,0.5025265587092507,0.1417737841753898,38.30853950000164,27,6.9,1.3,48,24.099999999999994,E,Denmark,疏(>4.3D),近方形,中(20-70),小偏差,5.701153758025275
27,2022,138,real,gauss,Denmark,6382178983.636505,7360934387.2482815,0.554861113310947,0.1329661904482294,38.224669999999605,27,6.9,1.3,48,24.099999999999994,E,Denmark,疏(>4.3D),近方形,中(20-70),小偏差,6.382178983636505
