farm_id,year,n_turb,layout_type,wake_model,country,AEP_kWh,AEP_noWake_kWh,CF,WakeLoss,precompute_time_s,layout_group,theta_opt,s1_expected_AEP,s1_expected_WakeLoss,farm_id_int,axis_deg,paradigm,n_turbines,depth_m,region,axis_deviation,AEP_GWh
95,2023,3,real,gauss,Sweden,146524592.75400567,147676955.41042107,0.5966470915954298,0.0078032666180906,1.227267700000084,real,150,2089060473.1913188,0.0971202337900062,95.0,65.4,B,5.0,71.0,Europe,84.6,0.14652459275400567
101,2016,3,real,gauss,China,137918209.70234784,138629400.10448298,0.5803173007756789,0.0051301556639437,1.075859100001253,real,10,2296623140.1402483,0.0551940574527258,101.0,100.5,A,10.0,3.0,Europe,89.5,0.13791820970234783
101,2017,3,real,gauss,China,150095598.1737657,150814637.44421753,0.6147176072972342,0.0047677021450772,1.1954998999972304,real,10,2296623140.1402483,0.0551940574527258,101.0,100.5,A,10.0,3.0,Europe,89.5,0.1500955981737657
101,2018,3,real,gauss,China,140857886.93737,141600807.12466443,0.5902278941435994,0.0052465815865043,1.197213299998111,real,10,2296623140.1402483,0.0551940574527258,101.0,100.5,A,10.0,3.0,Europe,89.5,0.14085788693737
101,2019,3,real,gauss,China,149392298.26481614,150169107.42827973,0.6128914800607842,0.0051728959222494,1.101740099999006,real,10,2296623140.1402483,0.0551940574527258,101.0,100.5,A,10.0,3.0,Europe,89.5,0.14939229826481615
111,2020,3,real,gauss,China,88038140.1885492,89594731.09999202,0.3667339006437941,0.0173736880766524,1.2386742000016966,real,150,991271525.4031494,0.0956927368754221,111.0,165.7,A,152.0,21.0,Europe,-15.699999999999989,0.0880381401885492
115,2020,3,real,gauss,Vietnam,64848168.25695918,66127134.73382943,0.288060448902626,0.0193410236511571,1.2201316999999108,real,170,721183655.0430529,0.1354969103477202,115.0,152.6,A,27.0,12.0,Europe,17.400000000000006,0.06484816825695917
135,2016,3,real,gauss,Japan,61816200.23747284,64018104.17428535,0.2912835747689795,0.03439501942791,1.2266552999972191,real,160,356779975.4233394,0.1993723176228456,135.0,129.1,E,92.0,19.0,Europe,30.900000000000006,0.06181620023747284
135,2017,3,real,gauss,Japan,63055195.72807929,65248817.61866193,0.304173640752915,0.0336193355012649,1.2614377999998396,real,160,356779975.4233394,0.1993723176228456,135.0,129.1,E,92.0,19.0,Europe,30.900000000000006,0.06305519572807929
135,2018,3,real,gauss,Japan,63499271.5991568,65511511.39711806,0.3005313625782422,0.0307158200909677,1.2841480999995838,real,160,356779975.4233394,0.1993723176228456,135.0,129.1,E,92.0,19.0,Europe,30.900000000000006,0.0634992715991568
135,2019,3,real,gauss,Japan,64182883.71222589,66404092.14004955,0.3053710329823289,0.0334498726846384,1.18322629999966,real,160,356779975.4233394,0.1993723176228456,135.0,129.1,E,92.0,19.0,Europe,30.900000000000006,0.06418288371222589
135,2020,3,real,gauss,Japan,60702367.33173433,63004904.21103071,0.2929085472482838,0.036545359573664,1.0844289000015124,real,160,356779975.4233394,0.1993723176228456,135.0,129.1,E,92.0,19.0,Europe,30.900000000000006,0.06070236733173433
135,2021,3,real,gauss,Japan,64534259.17548349,66469258.34317612,0.3098735195211922,0.0291111893817494,1.63055919999897,real,160,356779975.4233394,0.1993723176228456,135.0,129.1,E,92.0,19.0,Europe,30.900000000000006,0.06453425917548349
139,2017,3,real,gauss,South Korea,84166561.45973898,86768401.77227528,0.3838489600024581,0.0299860347706398,1.7597376000012446,real,0,501405242.0000345,0.1422746619849727,139.0,102.6,C,89.0,4.0,Europe,77.4,0.08416656145973898
167,2023,3,real,gauss,France,117248184.57649514,118174708.37092148,0.5293610753374651,0.0078402883933354,1.4921131000010064,real,0,114965684.92942873,0.0084302580008272,167.0,51.2,C,58.0,5.0,Europe,-51.2,0.11724818457649513
167,2024,3,real,gauss,France,122160011.35230494,123111440.5657908,0.5360011028577286,0.0077281949517714,2.03541419999965,real,0,114965684.92942873,0.0084302580008272,167.0,51.2,C,58.0,5.0,Europe,-51.2,0.12216001135230493
168,2014,3,real,gauss,China,53351716.0199416,57618640.16335101,0.2405505929931088,0.0740545790617848,1.8778626999992407,real,10,62694746.363447145,0.0606758895523485,168.0,138.0,A,30.0,15.0,Europe,52.0,0.0533517160199416
168,2015,3,real,gauss,China,57224039.96793927,62070522.62097527,0.2644119765638077,0.0780802617472766,1.6843360000020766,real,10,62694746.363447145,0.0606758895523485,168.0,138.0,A,30.0,15.0,Europe,52.0,0.057224039967939275
168,2016,3,real,gauss,China,58021758.12134445,62024732.07036783,0.2638192066627765,0.0645383513222105,1.282555500001763,real,10,62694746.363447145,0.0606758895523485,168.0,138.0,A,30.0,15.0,Europe,52.0,0.05802175812134445
168,2017,3,real,gauss,China,56118565.82521149,60678218.890799895,0.2518334492246072,0.0751448072955837,1.3239097999976366,real,10,62694746.363447145,0.0606758895523485,168.0,138.0,A,30.0,15.0,Europe,52.0,0.056118565825211485
168,2018,3,real,gauss,China,58743351.22273716,62829802.01838408,0.2623759490050344,0.0650400075182669,1.341369499998109,real,10,62694746.363447145,0.0606758895523485,168.0,138.0,A,30.0,15.0,Europe,52.0,0.05874335122273716
168,2019,3,real,gauss,China,57357240.12455443,61943968.02672794,0.2584008655428861,0.0740464010990448,1.4090631999970356,real,10,62694746.363447145,0.0606758895523485,168.0,138.0,A,30.0,15.0,Europe,52.0,0.05735724012455443
168,2020,3,real,gauss,China,53460953.92757921,57390226.00875496,0.2434469668833297,0.0684658757150795,1.506503499997052,real,10,62694746.363447145,0.0606758895523485,168.0,138.0,A,30.0,15.0,Europe,52.0,0.053460953927579206
168,2021,3,real,gauss,China,60607297.329537295,65226828.97487368,0.2752000060370398,0.0708225697606103,1.3726489000000583,real,10,62694746.363447145,0.0606758895523485,168.0,138.0,A,30.0,15.0,Europe,52.0,0.0606072973295373
168,2022,3,real,gauss,China,57161807.64170437,61640637.98465172,0.257207557783047,0.0726603502069943,1.3100635000009788,real,10,62694746.363447145,0.0606758895523485,168.0,138.0,A,30.0,15.0,Europe,52.0,0.05716180764170437
168,2023,3,real,gauss,China,60691057.01439111,64995399.57389166,0.2718767952980832,0.0662253419121926,1.2928207000004477,real,10,62694746.363447145,0.0606758895523485,168.0,138.0,A,30.0,15.0,Europe,52.0,0.060691057014391106
168,2024,3,real,gauss,China,57735638.43439558,62155096.904294856,0.2601759201225523,0.0711037177965351,1.49337419999938,real,10,62694746.363447145,0.0606758895523485,168.0,138.0,A,30.0,15.0,Europe,52.0,0.05773563843439558
169,2014,3,real,gauss,China,75554325.51641193,79546531.29838295,0.3325600841428405,0.0501870504823907,1.333141400002205,real,100,87368971.31844738,0.046834061668608,169.0,171.3,A,45.0,3.0,Europe,-71.30000000000001,0.07555432551641193
169,2015,3,real,gauss,China,68517778.13198683,73059541.90837198,0.3057873795331228,0.0621652375275119,1.2702860999997938,real,100,87368971.31844738,0.046834061668608,169.0,171.3,A,45.0,3.0,Europe,-71.30000000000001,0.06851777813198683
169,2016,3,real,gauss,China,76377774.66594791,81007174.53622289,0.3279564372276521,0.0571480229594344,1.578813700001774,real,100,87368971.31844738,0.046834061668608,169.0,171.3,A,45.0,3.0,Europe,-71.30000000000001,0.07637777466594792
169,2017,3,real,gauss,China,73199563.54789393,77624909.33316255,0.320166047972243,0.0570093520660389,1.4738064000011946,real,100,87368971.31844738,0.046834061668608,169.0,171.3,A,45.0,3.0,Europe,-71.30000000000001,0.07319956354789392
169,2018,3,real,gauss,China,79800825.93870257,84521745.08246493,0.3425222162361686,0.0558544921091765,1.5521036999998614,real,100,87368971.31844738,0.046834061668608,169.0,171.3,A,45.0,3.0,Europe,-71.30000000000001,0.07980082593870257
169,2019,3,real,gauss,China,68632406.3447128,72945868.01029627,0.3055625588562967,0.0591323646320122,1.4462144000026456,real,100,87368971.31844738,0.046834061668608,169.0,171.3,A,45.0,3.0,Europe,-71.30000000000001,0.06863240634471279
169,2020,3,real,gauss,China,68136845.36453114,72168009.13030232,0.3027093401063181,0.0558580431184231,1.5003490999988571,real,100,87368971.31844738,0.046834061668608,169.0,171.3,A,45.0,3.0,Europe,-71.30000000000001,0.06813684536453114
169,2021,3,real,gauss,China,87026422.82005052,91844800.34333014,0.3760052833011472,0.0524621699352361,1.4243386999987706,real,100,87368971.31844738,0.046834061668608,169.0,171.3,A,45.0,3.0,Europe,-71.30000000000001,0.08702642282005052
169,2022,3,real,gauss,China,74156763.3862299,79085526.09900229,0.3276633235517405,0.0623219311533993,1.472021700003097,real,100,87368971.31844738,0.046834061668608,169.0,171.3,A,45.0,3.0,Europe,-71.30000000000001,0.0741567633862299
169,2023,3,real,gauss,China,81735190.32741314,86080907.67086895,0.3580166023977799,0.0504841022363715,1.4084709999988263,real,100,87368971.31844738,0.046834061668608,169.0,171.3,A,45.0,3.0,Europe,-71.30000000000001,0.08173519032741314
169,2024,3,real,gauss,China,81274509.71605958,85862651.40984425,0.3533520704145888,0.0534358259202165,1.6501906999983476,real,100,87368971.31844738,0.046834061668608,169.0,171.3,A,45.0,3.0,Europe,-71.30000000000001,0.08127450971605958
170,2020,3,real,gauss,Portugal,104830526.31366529,106733874.5912455,0.4692293376020109,0.0178326542053252,1.4881285999981628,real,10,90602465.432242,0.0207781365028611,170.0,140.5,E,4.0,23.0,East_Asia,49.5,0.10483052631366528
170,2021,3,real,gauss,Portugal,99201471.21555552,100991557.11452796,0.4451091273637345,0.017725104455439,1.5625204000025406,real,10,90602465.432242,0.0207781365028611,170.0,140.5,E,4.0,23.0,East_Asia,49.5,0.09920147121555552
170,2022,3,real,gauss,Portugal,95518494.3137932,97067488.56420696,0.4313126267217249,0.0159579100410037,1.5566853000018457,real,10,90602465.432242,0.0207781365028611,170.0,140.5,E,4.0,23.0,East_Asia,49.5,0.0955184943137932
170,2023,3,real,gauss,Portugal,99021554.35120831,101301255.28467505,0.464693577132706,0.0225041725994443,1.4463729999988573,real,10,90602465.432242,0.0207781365028611,170.0,140.5,E,4.0,23.0,East_Asia,49.5,0.09902155435120831
170,2024,3,real,gauss,Portugal,110029355.50097008,111825803.2040429,0.4787423552232958,0.0160646975170385,1.5192452000010237,real,10,90602465.432242,0.0207781365028611,170.0,140.5,E,4.0,23.0,East_Asia,49.5,0.11002935550097008
143,2021,4,real,gauss,Vietnam,93407703.73380138,95004590.51229422,0.3094199805677798,0.0168085223027848,1.4904238999988593,real,20,389021337.46422935,0.0182610176344299,143.0,81.3,A,30.0,5.0,Europe,-61.3,0.09340770373380138
147,2017,4,real,gauss,China,97208508.17439516,101718311.82930373,0.3180906681099318,0.0443362023396199,1.5651883999998972,real,30,316881699.0085171,0.0587107176758914,147.0,81.5,B,102.0,41.0,Europe,-51.5,0.09720850817439516
165,2014,4,real,gauss,China,78461462.17378896,86619376.28924479,0.2670573933757282,0.0941811689824965,1.5119891999966055,real,80,86619215.26434334,0.094005937098066,165.0,112.0,B,51.0,50.0,Europe,-32.0,0.07846146217378897
165,2015,4,real,gauss,China,78121774.53635727,86437313.86984882,0.2687922327840533,0.0962031206339023,1.5612849000026472,real,80,86619215.26434334,0.094005937098066,165.0,112.0,B,51.0,50.0,Europe,-32.0,0.07812177453635727
165,2016,4,real,gauss,China,80615436.83510987,89574333.9040402,0.2682888606067288,0.1000163403785717,1.5334915999992518,real,80,86619215.26434334,0.094005937098066,165.0,112.0,B,51.0,50.0,Europe,-32.0,0.08061543683510987
165,2017,4,real,gauss,China,76293320.97006178,85421470.9270898,0.2572609959875296,0.106860135490048,1.5458897999997134,real,80,86619215.26434334,0.094005937098066,165.0,112.0,B,51.0,50.0,Europe,-32.0,0.07629332097006178
165,2018,4,real,gauss,China,86453577.92399198,95764338.77740584,0.287641661977615,0.0972257624527198,1.5690376000020478,real,80,86619215.26434334,0.094005937098066,165.0,112.0,B,51.0,50.0,Europe,-32.0,0.08645357792399198
165,2019,4,real,gauss,China,79048139.0810248,87537562.71676691,0.2659404490681765,0.0969803518885961,1.5576317999984894,real,80,86619215.26434334,0.094005937098066,165.0,112.0,B,51.0,50.0,Europe,-32.0,0.0790481390810248
165,2020,4,real,gauss,China,75427794.41335353,84317414.56609021,0.2508907477825756,0.1054304166996102,1.6019967000029285,real,80,86619215.26434334,0.094005937098066,165.0,112.0,B,51.0,50.0,Europe,-32.0,0.07542779441335354
165,2021,4,real,gauss,China,89256022.2585229,97983786.12317827,0.2948078420482325,0.0890735519617854,1.6797297000011897,real,80,86619215.26434334,0.094005937098066,165.0,112.0,B,51.0,50.0,Europe,-32.0,0.0892560222585229
165,2022,4,real,gauss,China,81491147.74989964,90665091.09588917,0.2736438809600391,0.1011849570226204,1.572462899999664,real,80,86619215.26434334,0.094005937098066,165.0,112.0,B,51.0,50.0,Europe,-32.0,0.08149114774989964
165,2023,4,real,gauss,China,87788611.97713195,96240561.2777635,0.2927848585149811,0.0878210724087327,1.5601282000025094,real,80,86619215.26434334,0.094005937098066,165.0,112.0,B,51.0,50.0,Europe,-32.0,0.08778861197713195
165,2024,4,real,gauss,China,85691776.80718413,94984096.51938148,0.2816584828003685,0.0978302689893065,1.592578200001299,real,80,86619215.26434334,0.094005937098066,165.0,112.0,B,51.0,50.0,Europe,-32.0,0.08569177680718414
166,2022,4,real,gauss,Japan,116771859.98554572,121376966.35435344,0.3933831693354862,0.0379405294688562,1.4719096000007994,real,90,111359282.67969212,0.0305906164371822,166.0,90.1,A,10.0,13.0,Europe,-0.09999999999999432,0.11677185998554572
166,2023,4,real,gauss,Japan,111028058.08423468,115638775.55175738,0.373078152164767,0.0398717250811692,1.5717102000016894,real,90,111359282.67969212,0.0305906164371822,166.0,90.1,A,10.0,13.0,Europe,-0.09999999999999432,0.11102805808423469
166,2024,4,real,gauss,Japan,104634323.42123128,109237465.1307547,0.3633640902251398,0.042138855053196,1.5747774000010395,real,90,111359282.67969212,0.0305906164371822,166.0,90.1,A,10.0,13.0,Europe,-0.09999999999999432,0.10463432342123129
34,2014,5,real,gauss,China,255260620.301478,257551594.49461088,0.6327729804201239,0.0088952048525595,1.728956200000539,real,140,6575923091.615019,0.0684841937966753,34.0,21.9,A,928.0,14.0,East_Asia,-61.900000000000006,0.255260620301478
34,2015,5,real,gauss,China,278023720.72740114,280154340.3582148,0.6806799381255996,0.0076051637397063,1.567742899998848,real,140,6575923091.615019,0.0684841937966753,34.0,21.9,A,928.0,14.0,East_Asia,-61.900000000000006,0.2780237207274011
40,2021,5,real,gauss,United Kingdom,226073423.3984897,229442342.7432749,0.5732084771766981,0.014683075950609,1.6917846000033023,real,0,5249819082.46652,0.0569551906555603,40.0,13.9,C,32.0,8.0,East_Asia,-13.900000000000006,0.2260734233984897
97,2014,5,real,gauss,China,129005202.91403694,139775707.80570084,0.3298100547463555,0.0770556276247639,1.7384346999970148,real,30,1149856476.1043377,0.2001104564735795,97.0,90.4,C,21.0,19.0,Europe,-60.400000000000006,0.12900520291403694
97,2015,5,real,gauss,China,129296559.15784016,139737652.0256232,0.3226767136457203,0.0747192522303759,1.8319732999989355,real,30,1149856476.1043377,0.2001104564735795,97.0,90.4,C,21.0,19.0,Europe,-60.400000000000006,0.12929655915784016
129,2023,5,real,gauss,United Kingdom,239898031.71027964,243051811.5307787,0.5829134533113344,0.0129757511397922,1.7705150000001595,real,40,1076069982.3184,0.0209283174348249,129.0,116.6,A,18.0,6.0,Europe,-76.6,0.23989803171027965
160,2016,5,real,gauss,United States of America,218035302.19567385,228935986.5674979,0.5332240210214572,0.0476145517149188,1.7948735999998462,real,60,209220249.69735175,0.0315976480888412,,,,,,,,0.21803530219567385
160,2017,5,real,gauss,United States of America,224524370.90074533,234153339.1576497,0.5498331600361095,0.0411224896110553,1.6155341999983648,real,60,209220249.69735175,0.0315976480888412,,,,,,,,0.22452437090074534
160,2018,5,real,gauss,United States of America,222623051.4534611,234023082.04727617,0.5437124226485801,0.0487132743235647,1.629464099998586,real,60,209220249.69735175,0.0315976480888412,,,,,,,,0.22262305145346112
160,2019,5,real,gauss,United States of America,219009316.96640325,228742368.80201545,0.5342342162858964,0.0425502799791169,1.6623049000008905,real,60,209220249.69735175,0.0315976480888412,,,,,,,,0.21900931696640324
160,2020,5,real,gauss,United States of America,219117152.23985228,231511487.46446332,0.535542349358065,0.0535365884447249,1.681350200000452,real,60,209220249.69735175,0.0315976480888412,,,,,,,,0.2191171522398523
160,2021,5,real,gauss,United States of America,213937544.51696095,223881599.5776292,0.5241640193971848,0.0444165803685004,1.7831694999986212,real,60,209220249.69735175,0.0315976480888412,,,,,,,,0.21393754451696095
160,2022,5,real,gauss,United States of America,221557591.40518737,233836999.7872104,0.5420369208689599,0.0525126835924047,1.777793199998996,real,60,209220249.69735175,0.0315976480888412,,,,,,,,0.22155759140518738
160,2023,5,real,gauss,United States of America,204712231.4327592,214029527.4498035,0.5045279887437072,0.0435327598395482,1.6851362000015797,real,60,209220249.69735175,0.0315976480888412,,,,,,,,0.20471223143275918
160,2024,5,real,gauss,United States of America,212492419.8520781,223925227.38967255,0.5208147545394072,0.0510563622994526,1.690061599998444,real,60,209220249.69735175,0.0315976480888412,,,,,,,,0.21249241985207812
161,2021,5,real,gauss,United Kingdom,211448757.82281208,217630239.67108116,0.5413434660082235,0.0284035980367963,1.6770684999974037,real,70,234342050.11014807,0.0200992619715812,,,,,,,,0.21144875782281208
161,2022,5,real,gauss,United Kingdom,246409072.04250905,253153296.2480277,0.610754918930497,0.0266408705929353,1.8488923000004436,real,70,234342050.11014807,0.0200992619715812,,,,,,,,0.24640907204250906
161,2023,5,real,gauss,United Kingdom,216680817.88741195,223906693.3318549,0.5459330256674526,0.0322718152678598,1.8102703000004112,real,70,234342050.11014807,0.0200992619715812,,,,,,,,0.21668081788741195
161,2024,5,real,gauss,United Kingdom,242622667.3673352,249688317.5162072,0.5945905339231349,0.0282978804100971,1.6988655000022843,real,70,234342050.11014807,0.0200992619715812,,,,,,,,0.2426226673673352
162,2017,5,real,gauss,United Kingdom,209423174.03179404,215745853.56313825,0.5063422969820939,0.0293061462221513,1.7633975999997349,real,50,196249126.8982257,0.0252872238579682,162.0,71.4,A,7.0,2.0,East_Asia,-21.400000000000006,0.20942317403179403
162,2018,5,real,gauss,United Kingdom,189512225.5807026,195856107.25847483,0.4707793456234073,0.0323905226473233,1.7628496999968777,real,50,196249126.8982257,0.0252872238579682,162.0,71.4,A,7.0,2.0,East_Asia,-21.400000000000006,0.1895122255807026
162,2019,5,real,gauss,United Kingdom,191193296.6195064,198030172.34532827,0.4685536003418855,0.0345244143599472,1.7329519000013534,real,50,196249126.8982257,0.0252872238579682,162.0,71.4,A,7.0,2.0,East_Asia,-21.400000000000006,0.19119329661950638
162,2020,5,real,gauss,United Kingdom,206902809.66043815,211919464.55795032,0.5053805805091309,0.0236724592900257,1.7167289999997593,real,50,196249126.8982257,0.0252872238579682,162.0,71.4,A,7.0,2.0,East_Asia,-21.400000000000006,0.20690280966043814
162,2021,5,real,gauss,United Kingdom,173182440.61485302,178672104.50488266,0.442582265818689,0.0307247955982945,1.6668712999999116,real,50,196249126.8982257,0.0252872238579682,162.0,71.4,A,7.0,2.0,East_Asia,-21.400000000000006,0.17318244061485302
162,2022,5,real,gauss,United Kingdom,201288107.4993115,208353895.6275558,0.5010282700667368,0.0339124358916464,1.6565233000001172,real,50,196249126.8982257,0.0252872238579682,162.0,71.4,A,7.0,2.0,East_Asia,-21.400000000000006,0.2012881074993115
162,2023,5,real,gauss,United Kingdom,181477782.70944592,187025270.76609483,0.4514934263203033,0.0296617031159758,1.6407067000000095,real,50,196249126.8982257,0.0252872238579682,162.0,71.4,A,7.0,2.0,East_Asia,-21.400000000000006,0.18147778270944592
162,2024,5,real,gauss,United Kingdom,195894054.7501977,202279728.7906744,0.4817856732665955,0.0315685317488474,1.5981807999996818,real,50,196249126.8982257,0.0252872238579682,162.0,71.4,A,7.0,2.0,East_Asia,-21.400000000000006,0.19589405475019772
163,2014,5,real,gauss,Sweden,182075617.5780756,213221926.65308648,0.4505706943283236,0.1460746066969284,1.5066635999974096,real,60,176817314.34688002,0.1402977924397406,163.0,57.0,A,11.0,26.0,Europe,3.0,0.18207561757807558
163,2015,5,real,gauss,Sweden,202260188.0302002,233516263.4936033,0.4892602516453803,0.1338496728055913,1.5620626000018092,real,60,176817314.34688002,0.1402977924397406,163.0,57.0,A,11.0,26.0,Europe,3.0,0.2022601880302002
163,2016,5,real,gauss,Sweden,179694451.03889027,209913711.50549245,0.4456155016463491,0.1439603932962306,1.4483676000018022,real,60,176817314.34688002,0.1402977924397406,163.0,57.0,A,11.0,26.0,Europe,3.0,0.17969445103889028
163,2017,5,real,gauss,Sweden,195026927.59397796,226138674.14798108,0.4705680482421955,0.1375781770686609,1.5750884000008227,real,60,176817314.34688002,0.1402977924397406,163.0,57.0,A,11.0,26.0,Europe,3.0,0.19502692759397797
163,2018,5,real,gauss,Sweden,162911535.9256297,193311664.40808168,0.4057572501261015,0.1572596696404059,1.26406119999956,real,60,176817314.34688002,0.1402977924397406,163.0,57.0,A,11.0,26.0,Europe,3.0,0.1629115359256297
163,2019,5,real,gauss,Sweden,193833975.02624872,224419333.9205456,0.4736321931001801,0.1362866485697949,1.335159599999315,real,60,176817314.34688002,0.1402977924397406,163.0,57.0,A,11.0,26.0,Europe,3.0,0.19383397502624872
163,2020,5,real,gauss,Sweden,206832400.9120429,236383596.1811809,0.5020813227625752,0.125013730844876,1.284286099999008,real,60,176817314.34688002,0.1402977924397406,163.0,57.0,A,11.0,26.0,Europe,3.0,0.20683240091204289
163,2021,5,real,gauss,Sweden,183507985.5208261,216019782.63301405,0.4524358617377369,0.1505037951427843,1.24651939999967,real,60,176817314.34688002,0.1402977924397406,163.0,57.0,A,11.0,26.0,Europe,3.0,0.1835079855208261
163,2022,5,real,gauss,Sweden,176305326.24170607,206935922.39427635,0.4366695386791481,0.1480197144998808,1.2973892999980308,real,60,176817314.34688002,0.1402977924397406,163.0,57.0,A,11.0,26.0,Europe,3.0,0.17630532624170608
163,2023,5,real,gauss,Sweden,185004987.4754521,215158416.79315773,0.452722347914969,0.1401452463125976,1.0999093999998877,real,60,176817314.34688002,0.1402977924397406,163.0,57.0,A,11.0,26.0,Europe,3.0,0.1850049874754521
163,2024,5,real,gauss,Sweden,191546256.5386052,220829604.2398586,0.4739484264223808,0.1326060778945503,1.76171930000055,real,60,176817314.34688002,0.1402977924397406,163.0,57.0,A,11.0,26.0,Europe,3.0,0.19154625653860521
164,2017,5,real,gauss,United Kingdom,258430654.270358,265837411.47549605,0.6200351589979798,0.0278619821191751,1.7879567999989376,real,30,245259799.01406989,0.0303435245280504,164.0,120.1,A,16.0,18.0,Europe,89.9,0.258430654270358
164,2018,5,real,gauss,United Kingdom,240943163.3622045,247933966.7532684,0.5939681088677543,0.0281962309666944,1.8151580000012475,real,30,245259799.01406989,0.0303435245280504,164.0,120.1,A,16.0,18.0,Europe,89.9,0.2409431633622045
164,2019,5,real,gauss,United Kingdom,248932123.3282879,256633185.9959362,0.6015759384443884,0.0300080546393958,1.6325146000017412,real,30,245259799.01406989,0.0303435245280504,164.0,120.1,A,16.0,18.0,Europe,89.9,0.2489321233282879
164,2020,5,real,gauss,United Kingdom,241464699.6968003,248401474.75760972,0.5891538360297677,0.0279256597312007,1.811001699999906,real,30,245259799.01406989,0.0303435245280504,164.0,120.1,A,16.0,18.0,Europe,89.9,0.2414646996968003
164,2021,5,real,gauss,United Kingdom,226893967.08795947,233431538.71898308,0.5716653239807494,0.0280063768028101,1.84462369999892,real,30,245259799.01406989,0.0303435245280504,164.0,120.1,A,16.0,18.0,Europe,89.9,0.22689396708795947
164,2022,5,real,gauss,United Kingdom,255436230.81364715,262960375.66135415,0.6184896629870391,0.0286132267220243,1.814424100000906,real,30,245259799.01406989,0.0303435245280504,164.0,120.1,A,16.0,18.0,Europe,89.9,0.25543623081364714
164,2023,5,real,gauss,United Kingdom,228632320.8627202,235847626.2287796,0.5665526474110276,0.0305930802926985,1.876379299999826,real,30,245259799.01406989,0.0303435245280504,164.0,120.1,A,16.0,18.0,Europe,89.9,0.2286323208627202
164,2024,5,real,gauss,United Kingdom,256609148.47253516,263485385.13895577,0.6246571287062685,0.0260972222910742,1.746347500000411,real,30,245259799.01406989,0.0303435245280504,164.0,120.1,A,16.0,18.0,Europe,89.9,0.2566091484725352
4,2019,6,real,gauss,China,185493503.25786504,192372101.04210103,0.3836632399641455,0.0357567326393684,1.899310000000696,real,40,10758053611.567602,0.1742442089356619,4.0,40.6,E,5.0,23.0,US_East,-0.5999999999999943,0.18549350325786504
52,2019,6,real,gauss,China,306699040.69989663,312091346.1252963,0.6247434219422648,0.017277971633455,1.689458699998795,real,0,4338411733.037512,0.0900583963025184,52.0,175.3,A,162.0,23.0,East_Asia,4.699999999999989,0.3066990406998966
81,2017,6,real,gauss,China,294625646.05614465,301629274.88843507,0.6033207315725615,0.0232193272184235,1.8615439999994123,real,20,2777388247.784765,0.0898031678609791,81.0,76.4,C,75.0,2.0,East_Asia,-56.400000000000006,0.29462564605614466
92,2019,6,real,gauss,China,176276845.59067333,191165196.67187577,0.3711872933052713,0.0778821215388774,1.8395735999984024,real,140,1881043798.0507903,0.1206989763016529,92.0,113.6,A,11.0,1.0,Europe,26.400000000000006,0.17627684559067333
97,2016,6,real,gauss,China,175720331.40629268,186792147.20249623,0.3653077448053983,0.0592734542753605,1.9161884999994072,real,30,1149856476.1043377,0.2001104564735795,97.0,90.4,C,21.0,19.0,Europe,-60.400000000000006,0.17572033140629267
152,2014,6,real,gauss,Denmark,255555412.16464144,274462004.03689253,0.5171511497584617,0.0688860082421817,1.980012300002272,real,0,413025577.8982436,0.0866293873531244,152.0,92.1,A,175.0,21.0,Europe,87.9,0.25555541216464145
152,2015,6,real,gauss,Denmark,279377871.64886487,296013622.6669095,0.5591807206454202,0.0561992751149973,1.9817265999990925,real,0,413025577.8982436,0.0866293873531244,152.0,92.1,A,175.0,21.0,Europe,87.9,0.27937787164886485
152,2016,6,real,gauss,Denmark,249188192.02906707,268270465.96551093,0.5014048694697313,0.0711307294590418,1.916142999998556,real,0,413025577.8982436,0.0866293873531244,152.0,92.1,A,175.0,21.0,Europe,87.9,0.24918819202906706
156,2024,6,real,gauss,United States of America,248791377.74691293,252767895.2781725,0.5109701740540418,0.0157318931934902,2.415584799997305,real,100,239516069.82679915,0.0161077877027669,156.0,116.9,B,62.0,35.0,Europe,-16.900000000000006,0.24879137774691293
32,2019,7,real,gauss,China,185252218.96998915,195580762.155267,0.3289571499067551,0.0528096069953866,2.119947499999398,real,10,3481764078.7650914,0.132960762796016,32.0,118.5,E,589.0,13.0,East_Asia,71.5,0.18525221896998914
98,2019,7,real,gauss,China,130767720.13101332,136394110.3073015,0.2567849192557944,0.0412509760400334,2.054426700000477,real,0,1034698087.0005236,0.1448116039020899,98.0,44.8,A,10.0,2.0,Europe,-44.8,0.13076772013101332
117,2023,7,real,gauss,United States of America,303414312.1294863,308108190.7861597,0.5436460771702466,0.0152345143590524,2.1563175999981468,real,10,1385251056.2911203,0.0331990147439494,117.0,85.7,A,246.0,24.0,Europe,-75.7,0.30341431212948633
157,2014,7,real,gauss,Denmark,273295887.6624567,309086757.6990571,0.4755453065294183,0.1157955465418167,2.2501663000002736,real,100,268717730.16139555,0.0654732602514337,157.0,98.6,B,33.0,39.0,US_East,1.4000000000000057,0.2732958876624567
157,2015,7,real,gauss,Denmark,290948189.28626966,328058201.456415,0.502770376689194,0.1131202085648076,1.9802988000010373,real,100,268717730.16139555,0.0654732602514337,157.0,98.6,B,33.0,39.0,US_East,1.4000000000000057,0.29094818928626964
